Date,Team,rank,position,CumPts
2018-03-17,Leicester,8.0,8,40.0
2018-03-31,Leicester,8.0,8,43.0
2018-04-01,Leicester,8.0,8,43.0
2018-04-07,Leicester,8.0,8,43.0
2018-04-08,Leicester,8.0,8,43.0
2018-04-14,Leicester,8.0,8,43.0
2018-04-15,Leicester,8.0,8,43.0
2018-04-16,Leicester,8.0,8,43.0
2018-04-17,Leicester,8.0,8,43.0
2018-04-18,Leicester,8.0,8,43.0
2018-04-19,Leicester,8.0,8,44.0
2018-04-21,Leicester,8.0,8,44.0
2018-04-22,Leicester,8.0,8,44.0
2018-04-23,Leicester,9.0,9,44.0
2018-04-28,Leicester,9.0,9,44.0
2018-04-29,Leicester,9.0,9,44.0
2018-04-30,Leicester,9.0,9,44.0
2018-05-04,Leicester,9.0,9,44.0
2018-05-05,Leicester,9.0,9,44.0
2018-05-06,Leicester,9.0,9,44.0
2018-05-08,Leicester,9.0,9,44.0
2018-05-09,Leicester,9.0,9,47.0
2018-05-10,Leicester,9.0,9,47.0
2018-05-13,Leicester,9.0,9,47.0
2017-08-11,Everton,2.0,7,0.0
2017-08-12,Everton,5.0,5,3.0
2017-08-13,Everton,7.0,7,3.0
2017-08-19,Everton,10.0,10,3.0
2017-08-20,Everton,10.0,10,3.0
2017-08-21,Everton,8.0,8,4.0
2017-08-26,Everton,8.0,8,4.0
2017-08-27,Everton,12.0,12,4.0
2017-09-09,Everton,15.0,15,4.0
2017-09-10,Everton,16.0,16,4.0
2017-09-11,Everton,16.0,16,4.0
2017-09-15,Everton,16.0,16,4.0
2017-09-16,Everton,17.0,17,4.0
2017-09-17,Everton,18.0,18,4.0
2017-09-23,Everton,13.0,13,7.0
2017-09-24,Everton,14.0,14,7.0
2017-09-25,Everton,14.0,14,7.0
2017-09-30,Everton,16.0,16,7.0
2017-10-01,Everton,16.0,16,7.0
2017-10-14,Everton,17.0,17,7.0
2017-10-15,Everton,16.0,16,8.0
2017-10-16,Everton,16.0,16,8.0
2017-10-20,Everton,15.0,15,8.0
2017-10-21,Everton,16.0,16,8.0
2017-10-22,Everton,18.0,18,8.0
2017-10-28,Everton,18.0,18,8.0
2017-10-29,Everton,18.0,18,8.0
2017-10-30,Everton,18.0,18,8.0
2017-11-04,Everton,19.0,19,8.0
2017-11-05,Everton,15.0,15,11.0
2017-11-18,Everton,16.0,16,12.0
2017-11-19,Everton,16.0,16,12.0
2017-11-20,Everton,16.0,16,12.0
2017-11-24,Everton,16.0,16,12.0
2017-11-25,Everton,16.0,16,12.0
2017-11-26,Everton,16.0,16,12.0
2017-11-28,Everton,17.0,17,12.0
2017-11-29,Everton,13.0,13,15.0
2017-12-02,Everton,10.0,10,18.0
2017-12-03,Everton,10.0,10,18.0
2017-12-09,Everton,10.0,10,18.0
2017-12-10,Everton,10.0,10,19.0
2017-12-12,Everton,10.0,10,19.0
2017-12-13,Everton,10.0,10,22.0
2017-12-16,Everton,10.0,10,22.0
2017-12-17,Everton,10.0,10,22.0
2017-12-18,Everton,9.0,9,25.0
2017-12-22,Everton,9.0,9,25.0
2017-12-23,Everton,9.0,9,26.0
2017-12-26,Everton,9.0,9,27.0
2017-12-27,Everton,9.0,9,27.0
2017-12-28,Everton,9.0,9,27.0
2017-12-30,Everton,9.0,9,27.0
2017-12-31,Everton,9.0,9,27.0
2018-01-01,Everton,9.0,9,27.0
2018-01-02,Everton,9.0,9,27.0
2018-01-03,Everton,9.0,9,27.0
2018-01-04,Everton,9.0,9,27.0
2018-01-13,Everton,9.0,9,27.0
2018-01-14,Everton,9.0,9,27.0
2018-01-15,Everton,9.0,9,27.0
2018-01-20,Everton,9.0,9,28.0
2018-01-21,Everton,9.0,9,28.0
2018-01-22,Everton,9.0,9,28.0
2018-01-30,Everton,9.0,9,28.0
2018-01-31,Everton,9.0,9,31.0
2018-02-03,Everton,10.0,10,31.0
2018-02-04,Everton,10.0,10,31.0
2018-02-05,Everton,10.0,10,31.0
2018-02-10,Everton,9.0,9,34.0
2018-02-11,Everton,9.0,9,34.0
2018-02-12,Everton,9.0,9,34.0
2018-02-24,Everton,9.0,9,34.0
2018-02-25,Everton,9.0,9,34.0
2018-03-01,Everton,9.0,9,34.0
2018-03-03,Everton,10.0,10,34.0
2018-03-04,Everton,11.0,11,34.0
2018-03-05,Everton,11.0,11,34.0
2018-03-10,Everton,9.0,9,37.0
2018-03-11,Everton,9.0,9,37.0
2018-03-12,Everton,9.0,9,37.0
2018-03-17,Everton,9.0,9,40.0
2018-03-31,Everton,9.0,9,40.0
2018-04-01,Everton,9.0,9,40.0
2018-04-07,Everton,9.0,9,41.0
2018-04-08,Everton,9.0,9,41.0
2018-04-14,Everton,9.0,9,42.0
2018-04-15,Everton,9.0,9,42.0
2018-04-16,Everton,9.0,9,42.0
2018-04-17,Everton,9.0,9,42.0
2018-04-18,Everton,9.0,9,42.0
2018-04-19,Everton,9.0,9,42.0
2018-04-21,Everton,9.0,9,42.0
2018-04-22,Everton,9.0,9,42.0
2018-04-23,Everton,8.0,8,45.0
2018-04-28,Everton,8.0,8,48.0
2018-04-29,Everton,8.0,8,48.0
2018-04-30,Everton,8.0,8,48.0
2018-05-04,Everton,8.0,8,48.0
2018-05-05,Everton,8.0,8,49.0
2018-05-06,Everton,8.0,8,49.0
2018-05-08,Everton,8.0,8,49.0
2018-05-09,Everton,8.0,8,49.0
2018-05-10,Everton,8.0,8,49.0
2018-05-13,Everton,8.0,8,49.0
2017-08-11,Burnley,2.0,4,0.0
2017-08-12,Burnley,4.0,4,3.0
2017-08-13,Burnley,6.0,6,3.0
2017-08-19,Burnley,12.0,12,3.0
2017-08-20,Burnley,13.0,13,3.0
2017-08-21,Burnley,13.0,13,3.0
2017-08-26,Burnley,13.0,13,3.0
2017-08-27,Burnley,10.0,10,4.0
2017-09-09,Burnley,12.0,12,4.0
2017-09-10,Burnley,7.0,7,7.0
2017-09-11,Burnley,7.0,7,7.0
2017-09-15,Burnley,7.0,7,7.0
2017-09-16,Burnley,7.0,7,8.0
2017-09-17,Burnley,7.0,7,8.0
2017-09-23,Burnley,9.0,9,9.0
2017-09-24,Burnley,8.0,8,9.0
2017-09-25,Burnley,9.0,9,9.0
2017-09-30,Burnley,8.0,8,9.0
2017-10-01,Burnley,6.0,6,12.0
2017-10-14,Burnley,7.0,7,13.0
2017-10-15,Burnley,7.0,7,13.0
2017-10-16,Burnley,7.0,7,13.0
2017-10-20,Burnley,7.0,7,13.0
2017-10-21,Burnley,9.0,9,13.0
2017-10-22,Burnley,8.0,8,13.0
2017-10-28,Burnley,9.0,9,13.0
2017-10-29,Burnley,10.0,10,13.0
2017-10-30,Burnley,7.0,7,16.0
2017-11-04,Burnley,7.0,7,19.0
2017-11-05,Burnley,7.0,7,19.0
2017-11-18,Burnley,7.0,7,22.0
2017-11-19,Burnley,7.0,7,22.0
2017-11-20,Burnley,7.0,7,22.0
2017-11-24,Burnley,7.0,7,22.0
2017-11-25,Burnley,7.0,7,22.0
2017-11-26,Burnley,7.0,7,22.0
2017-11-28,Burnley,7.0,7,22.0
2017-11-29,Burnley,6.0,6,25.0
2017-12-02,Burnley,7.0,7,25.0
2017-12-03,Burnley,7.0,7,25.0
2017-12-09,Burnley,7.0,7,28.0
2017-12-10,Burnley,7.0,7,28.0
2017-12-12,Burnley,4.0,4,31.0
2017-12-13,Burnley,6.0,6,31.0
2017-12-16,Burnley,5.0,5,32.0
2017-12-17,Burnley,6.0,6,32.0
2017-12-18,Burnley,6.0,6,32.0
2017-12-22,Burnley,6.0,6,32.0
2017-12-23,Burnley,7.0,7,32.0
2017-12-26,Burnley,7.0,7,33.0
2017-12-27,Burnley,7.0,7,33.0
2017-12-28,Burnley,7.0,7,33.0
2017-12-30,Burnley,7.0,7,34.0
2017-12-31,Burnley,7.0,7,34.0
2018-01-01,Burnley,7.0,7,34.0
2018-01-02,Burnley,7.0,7,34.0
2018-01-03,Burnley,7.0,7,34.0
2018-01-04,Burnley,7.0,7,34.0
2018-01-13,Burnley,7.0,7,34.0
2018-01-14,Burnley,7.0,7,34.0
2018-01-15,Burnley,7.0,7,34.0
2018-01-20,Burnley,8.0,8,34.0
2018-01-21,Burnley,8.0,8,34.0
2018-01-22,Burnley,8.0,8,34.0
2018-01-30,Burnley,8.0,8,34.0
2018-01-31,Burnley,7.0,7,35.0
2018-02-03,Burnley,7.0,7,36.0
2018-02-04,Burnley,7.0,7,36.0
2018-02-05,Burnley,7.0,7,36.0
2018-02-10,Burnley,7.0,7,36.0
2018-02-11,Burnley,7.0,7,36.0
2018-02-12,Burnley,7.0,7,36.0
2018-02-24,Burnley,7.0,7,37.0
2018-02-25,Burnley,7.0,7,37.0
2018-03-01,Burnley,7.0,7,37.0
2018-03-03,Burnley,7.0,7,40.0
2018-03-04,Burnley,7.0,7,40.0
2018-03-05,Burnley,7.0,7,40.0
2018-03-10,Burnley,7.0,7,43.0
2018-03-11,Burnley,7.0,7,43.0
2018-03-12,Burnley,7.0,7,43.0
2018-03-17,Burnley,7.0,7,43.0
2018-03-31,Burnley,7.0,7,46.0
2018-04-01,Burnley,7.0,7,46.0
2018-04-07,Burnley,7.0,7,49.0
2018-04-08,Burnley,7.0,7,49.0
2018-04-14,Burnley,7.0,7,52.0
2018-04-15,Burnley,7.0,7,52.0
2018-04-16,Burnley,7.0,7,52.0
2018-04-17,Burnley,7.0,7,52.0
2018-04-18,Burnley,7.0,7,52.0
2018-04-19,Burnley,7.0,7,52.0
2018-04-21,Burnley,7.0,7,52.0
2018-04-22,Burnley,7.0,7,53.0
2018-04-23,Burnley,7.0,7,53.0
2018-04-28,Burnley,7.0,7,54.0
2018-04-29,Burnley,7.0,7,54.0
2018-04-30,Burnley,7.0,7,54.0
2018-05-04,Burnley,7.0,7,54.0
2018-05-05,Burnley,7.0,7,54.0
2018-05-06,Burnley,7.0,7,54.0
2018-05-08,Burnley,7.0,7,54.0
2018-05-09,Burnley,7.0,7,54.0
2018-05-10,Burnley,7.0,7,54.0
2018-05-13,Burnley,7.0,7,54.0
2017-08-11,Arsenal,1.0,1,3.0
2017-08-12,Arsenal,3.0,3,3.0
2017-08-13,Arsenal,5.0,5,3.0
2017-08-19,Arsenal,11.0,11,3.0
2017-08-20,Arsenal,11.0,11,3.0
2017-08-21,Arsenal,11.0,11,3.0
2017-08-26,Arsenal,11.0,11,3.0
2017-08-27,Arsenal,16.0,16,3.0
2017-09-09,Arsenal,9.0,9,6.0
2017-09-10,Arsenal,11.0,11,6.0
2017-09-11,Arsenal,11.0,11,6.0
2017-09-15,Arsenal,11.0,11,6.0
2017-09-16,Arsenal,12.0,12,6.0
2017-09-17,Arsenal,12.0,12,7.0
2017-09-23,Arsenal,12.0,12,7.0
2017-09-24,Arsenal,12.0,12,7.0
2017-09-25,Arsenal,7.0,7,10.0
2017-09-30,Arsenal,7.0,7,10.0
2017-10-01,Arsenal,5.0,5,13.0
2017-10-14,Arsenal,6.0,6,13.0
2017-10-15,Arsenal,6.0,6,13.0
2017-10-16,Arsenal,6.0,6,13.0
2017-10-20,Arsenal,6.0,6,13.0
2017-10-21,Arsenal,7.0,7,13.0
2017-10-22,Arsenal,5.0,5,16.0
2017-10-28,Arsenal,5.0,5,19.0
2017-10-29,Arsenal,5.0,5,19.0
2017-10-30,Arsenal,5.0,5,19.0
2017-11-04,Arsenal,5.0,5,19.0
2017-11-05,Arsenal,6.0,6,19.0
2017-11-18,Arsenal,6.0,6,22.0
2017-11-19,Arsenal,6.0,6,22.0
2017-11-20,Arsenal,6.0,6,22.0
2017-11-24,Arsenal,6.0,6,22.0
2017-11-25,Arsenal,6.0,6,22.0
2017-11-26,Arsenal,4.0,4,25.0
2017-11-28,Arsenal,4.0,4,25.0
2017-11-29,Arsenal,4.0,4,28.0
2017-12-02,Arsenal,5.0,5,28.0
2017-12-03,Arsenal,5.0,5,28.0
2017-12-09,Arsenal,6.0,6,28.0
2017-12-10,Arsenal,5.0,5,29.0
2017-12-12,Arsenal,6.0,6,29.0
2017-12-13,Arsenal,7.0,7,30.0
2017-12-16,Arsenal,4.0,4,33.0
2017-12-17,Arsenal,5.0,5,33.0
2017-12-18,Arsenal,5.0,5,33.0
2017-12-22,Arsenal,5.0,5,34.0
2017-12-23,Arsenal,6.0,6,34.0
2017-12-26,Arsenal,6.0,6,34.0
2017-12-27,Arsenal,6.0,6,34.0
2017-12-28,Arsenal,6.0,6,37.0
2017-12-30,Arsenal,6.0,6,37.0
2017-12-31,Arsenal,5.0,5,38.0
2018-01-01,Arsenal,5.0,5,38.0
2018-01-02,Arsenal,6.0,6,38.0
2018-01-03,Arsenal,6.0,6,39.0
2018-01-04,Arsenal,6.0,6,39.0
2018-01-13,Arsenal,6.0,6,39.0
2018-01-14,Arsenal,6.0,6,39.0
2018-01-15,Arsenal,6.0,6,39.0
2018-01-20,Arsenal,6.0,6,42.0
2018-01-21,Arsenal,6.0,6,42.0
2018-01-22,Arsenal,6.0,6,42.0
2018-01-30,Arsenal,6.0,6,42.0
2018-01-31,Arsenal,6.0,6,42.0
2018-02-03,Arsenal,6.0,6,45.0
2018-02-04,Arsenal,6.0,6,45.0
2018-02-05,Arsenal,6.0,6,45.0
2018-02-10,Arsenal,6.0,6,45.0
2018-02-11,Arsenal,6.0,6,45.0
2018-02-12,Arsenal,6.0,6,45.0
2018-02-24,Arsenal,6.0,6,45.0
2018-02-25,Arsenal,6.0,6,45.0
2018-03-01,Arsenal,6.0,6,45.0
2018-03-03,Arsenal,6.0,6,45.0
2018-03-04,Arsenal,6.0,6,45.0
2018-03-05,Arsenal,6.0,6,45.0
2018-03-10,Arsenal,6.0,6,45.0
2018-03-11,Arsenal,6.0,6,48.0
2018-03-12,Arsenal,6.0,6,48.0
2018-03-17,Arsenal,6.0,6,48.0
2018-03-31,Arsenal,6.0,6,48.0
2018-04-01,Arsenal,6.0,6,51.0
2018-04-07,Arsenal,6.0,6,51.0
2018-04-08,Arsenal,6.0,6,54.0
2018-04-14,Arsenal,6.0,6,54.0
2018-04-15,Arsenal,6.0,6,54.0
2018-04-16,Arsenal,6.0,6,54.0
2018-04-17,Arsenal,6.0,6,54.0
2018-04-18,Arsenal,6.0,6,54.0
2018-04-19,Arsenal,6.0,6,54.0
2018-04-21,Arsenal,6.0,6,54.0
2018-04-22,Arsenal,6.0,6,57.0
2018-04-23,Arsenal,6.0,6,57.0
2018-04-28,Arsenal,6.0,6,57.0
2018-04-29,Arsenal,6.0,6,57.0
2018-04-30,Arsenal,6.0,6,57.0
2018-05-04,Arsenal,6.0,6,57.0
2018-05-05,Arsenal,6.0,6,57.0
2018-05-06,Arsenal,6.0,6,60.0
2018-05-08,Arsenal,6.0,6,60.0
2018-05-09,Arsenal,6.0,6,60.0
2018-05-10,Arsenal,6.0,6,60.0
2018-05-13,Arsenal,6.0,6,63.0
2017-08-11,Chelsea,2.0,5,0.0
2017-08-12,Chelsea,16.0,16,0.0
2017-08-13,Chelsea,14.0,14,0.0
2017-08-19,Chelsea,15.0,15,0.0
2017-08-20,Chelsea,11.0,12,3.0
2017-08-21,Chelsea,11.0,12,3.0
2017-08-26,Chelsea,11.0,12,3.0
2017-08-27,Chelsea,6.0,6,6.0
2017-09-09,Chelsea,3.0,3,9.0
2017-09-10,Chelsea,3.0,3,9.0
2017-09-11,Chelsea,3.0,3,9.0
2017-09-15,Chelsea,3.0,3,9.0
2017-09-16,Chelsea,3.0,3,9.0
2017-09-17,Chelsea,3.0,3,10.0
2017-09-23,Chelsea,3.0,3,13.0
2017-09-24,Chelsea,3.0,3,13.0
2017-09-25,Chelsea,3.0,3,13.0
2017-09-30,Chelsea,4.0,4,13.0
2017-10-01,Chelsea,4.0,4,13.0
2017-10-14,Chelsea,5.0,5,13.0
2017-10-15,Chelsea,5.0,5,13.0
2017-10-16,Chelsea,5.0,5,13.0
2017-10-20,Chelsea,5.0,5,13.0
2017-10-21,Chelsea,4.0,4,16.0
2017-10-22,Chelsea,4.0,4,16.0
2017-10-28,Chelsea,4.0,4,19.0
2017-10-29,Chelsea,4.0,4,19.0
2017-10-30,Chelsea,4.0,4,19.0
2017-11-04,Chelsea,4.0,4,19.0
2017-11-05,Chelsea,4.0,4,22.0
2017-11-18,Chelsea,3.0,3,25.0
2017-11-19,Chelsea,3.0,3,25.0
2017-11-20,Chelsea,3.0,3,25.0
2017-11-24,Chelsea,3.0,3,25.0
2017-11-25,Chelsea,3.0,3,26.0
2017-11-26,Chelsea,3.0,3,26.0
2017-11-28,Chelsea,3.0,3,26.0
2017-11-29,Chelsea,3.0,3,29.0
2017-12-02,Chelsea,3.0,3,32.0
2017-12-03,Chelsea,3.0,3,32.0
2017-12-09,Chelsea,3.0,3,32.0
2017-12-10,Chelsea,3.0,3,32.0
2017-12-12,Chelsea,3.0,3,35.0
2017-12-13,Chelsea,3.0,3,35.0
2017-12-16,Chelsea,3.0,3,38.0
2017-12-17,Chelsea,3.0,3,38.0
2017-12-18,Chelsea,3.0,3,38.0
2017-12-22,Chelsea,3.0,3,38.0
2017-12-23,Chelsea,3.0,3,39.0
2017-12-26,Chelsea,3.0,3,42.0
2017-12-27,Chelsea,3.0,3,42.0
2017-12-28,Chelsea,3.0,3,42.0
2017-12-30,Chelsea,2.0,2,45.0
2017-12-31,Chelsea,2.0,2,45.0
2018-01-01,Chelsea,3.0,3,45.0
2018-01-02,Chelsea,3.0,3,45.0
2018-01-03,Chelsea,3.0,3,46.0
2018-01-04,Chelsea,3.0,3,46.0
2018-01-13,Chelsea,3.0,3,47.0
2018-01-14,Chelsea,4.0,4,47.0
2018-01-15,Chelsea,4.0,4,47.0
2018-01-20,Chelsea,3.0,3,50.0
2018-01-21,Chelsea,3.0,3,50.0
2018-01-22,Chelsea,3.0,3,50.0
2018-01-30,Chelsea,3.0,3,50.0
2018-01-31,Chelsea,4.0,4,50.0
2018-02-03,Chelsea,4.0,4,50.0
2018-02-04,Chelsea,4.0,4,50.0
2018-02-05,Chelsea,4.0,4,50.0
2018-02-10,Chelsea,5.0,5,50.0
2018-02-11,Chelsea,5.0,5,50.0
2018-02-12,Chelsea,4.0,4,53.0
2018-02-24,Chelsea,4.0,4,53.0
2018-02-25,Chelsea,5.0,5,53.0
2018-03-01,Chelsea,5.0,5,53.0
2018-03-03,Chelsea,5.0,5,53.0
2018-03-04,Chelsea,5.0,5,53.0
2018-03-05,Chelsea,5.0,5,53.0
2018-03-10,Chelsea,5.0,5,56.0
2018-03-11,Chelsea,5.0,5,56.0
2018-03-12,Chelsea,5.0,5,56.0
2018-03-17,Chelsea,5.0,5,56.0
2018-03-31,Chelsea,5.0,5,56.0
2018-04-01,Chelsea,5.0,5,56.0
2018-04-07,Chelsea,5.0,5,56.0
2018-04-08,Chelsea,5.0,5,57.0
2018-04-14,Chelsea,5.0,5,60.0
2018-04-15,Chelsea,5.0,5,60.0
2018-04-16,Chelsea,5.0,5,60.0
2018-04-17,Chelsea,5.0,5,60.0
2018-04-18,Chelsea,5.0,5,60.0
2018-04-19,Chelsea,5.0,5,63.0
2018-04-21,Chelsea,5.0,5,63.0
2018-04-22,Chelsea,5.0,5,63.0
2018-04-23,Chelsea,5.0,5,63.0
2018-04-28,Chelsea,5.0,5,66.0
2018-04-29,Chelsea,5.0,5,66.0
2018-04-30,Chelsea,5.0,5,66.0
2018-05-04,Chelsea,5.0,5,66.0
2018-05-05,Chelsea,5.0,5,66.0
2018-05-06,Chelsea,5.0,5,69.0
2018-05-08,Chelsea,5.0,5,69.0
2018-05-09,Chelsea,5.0,5,70.0
2018-05-10,Chelsea,5.0,5,70.0
2018-05-13,Chelsea,5.0,5,70.0
2017-08-11,Liverpool,2.0,9,0.0
2017-08-12,Liverpool,7.0,7,1.0
2017-08-13,Liverpool,9.0,9,1.0
2017-08-19,Liverpool,4.0,4,4.0
2017-08-20,Liverpool,5.0,5,4.0
2017-08-21,Liverpool,6.0,6,4.0
2017-08-26,Liverpool,7.0,7,4.0
2017-08-27,Liverpool,2.0,2,7.0
2017-09-09,Liverpool,7.0,7,7.0
2017-09-10,Liverpool,8.0,8,7.0
2017-09-11,Liverpool,8.0,8,7.0
2017-09-15,Liverpool,8.0,8,7.0
2017-09-16,Liverpool,8.0,8,8.0
2017-09-17,Liverpool,8.0,8,8.0
2017-09-23,Liverpool,5.0,5,11.0
2017-09-24,Liverpool,5.0,5,11.0
2017-09-25,Liverpool,5.0,5,11.0
2017-09-30,Liverpool,6.0,6,11.0
2017-10-01,Liverpool,7.0,7,12.0
2017-10-14,Liverpool,8.0,8,13.0
2017-10-15,Liverpool,8.0,8,13.0
2017-10-16,Liverpool,8.0,8,13.0
2017-10-20,Liverpool,8.0,8,13.0
2017-10-21,Liverpool,8.0,8,13.0
2017-10-22,Liverpool,9.0,9,13.0
2017-10-28,Liverpool,6.0,6,16.0
2017-10-29,Liverpool,6.0,6,16.0
2017-10-30,Liverpool,6.0,6,16.0
2017-11-04,Liverpool,6.0,6,19.0
2017-11-05,Liverpool,5.0,5,19.0
2017-11-18,Liverpool,5.0,5,22.0
2017-11-19,Liverpool,5.0,5,22.0
2017-11-20,Liverpool,5.0,5,22.0
2017-11-24,Liverpool,5.0,5,22.0
2017-11-25,Liverpool,5.0,5,23.0
2017-11-26,Liverpool,6.0,6,23.0
2017-11-28,Liverpool,6.0,6,23.0
2017-11-29,Liverpool,5.0,5,26.0
2017-12-02,Liverpool,4.0,4,29.0
2017-12-03,Liverpool,4.0,4,29.0
2017-12-09,Liverpool,4.0,4,29.0
2017-12-10,Liverpool,4.0,4,30.0
2017-12-12,Liverpool,5.0,5,30.0
2017-12-13,Liverpool,5.0,5,31.0
2017-12-16,Liverpool,6.0,6,31.0
2017-12-17,Liverpool,4.0,4,34.0
2017-12-18,Liverpool,4.0,4,34.0
2017-12-22,Liverpool,4.0,4,35.0
2017-12-23,Liverpool,4.0,4,35.0
2017-12-26,Liverpool,4.0,4,38.0
2017-12-27,Liverpool,4.0,4,38.0
2017-12-28,Liverpool,4.0,4,38.0
2017-12-30,Liverpool,4.0,4,41.0
2017-12-31,Liverpool,4.0,4,41.0
2018-01-01,Liverpool,4.0,4,44.0
2018-01-02,Liverpool,4.0,4,44.0
2018-01-03,Liverpool,4.0,4,44.0
2018-01-04,Liverpool,4.0,4,44.0
2018-01-13,Liverpool,4.0,4,44.0
2018-01-14,Liverpool,3.0,3,47.0
2018-01-15,Liverpool,3.0,3,47.0
2018-01-20,Liverpool,4.0,4,47.0
2018-01-21,Liverpool,4.0,4,47.0
2018-01-22,Liverpool,4.0,4,47.0
2018-01-30,Liverpool,4.0,4,50.0
2018-01-31,Liverpool,3.0,3,50.0
2018-02-03,Liverpool,3.0,3,50.0
2018-02-04,Liverpool,3.0,3,51.0
2018-02-05,Liverpool,3.0,3,51.0
2018-02-10,Liverpool,4.0,4,51.0
2018-02-11,Liverpool,3.0,3,54.0
2018-02-12,Liverpool,3.0,3,54.0
2018-02-24,Liverpool,2.0,2,57.0
2018-02-25,Liverpool,3.0,3,57.0
2018-03-01,Liverpool,3.0,3,57.0
2018-03-03,Liverpool,2.0,2,60.0
2018-03-04,Liverpool,2.0,2,60.0
2018-03-05,Liverpool,3.0,3,60.0
2018-03-10,Liverpool,3.0,3,60.0
2018-03-11,Liverpool,4.0,4,60.0
2018-03-12,Liverpool,4.0,4,60.0
2018-03-17,Liverpool,3.0,3,63.0
2018-03-31,Liverpool,3.0,3,66.0
2018-04-01,Liverpool,3.0,3,66.0
2018-04-07,Liverpool,3.0,3,67.0
2018-04-08,Liverpool,3.0,3,67.0
2018-04-14,Liverpool,3.0,3,70.0
2018-04-15,Liverpool,3.0,3,70.0
2018-04-16,Liverpool,3.0,3,70.0
2018-04-17,Liverpool,3.0,3,70.0
2018-04-18,Liverpool,3.0,3,70.0
2018-04-19,Liverpool,3.0,3,70.0
2018-04-21,Liverpool,3.0,3,71.0
2018-04-22,Liverpool,3.0,3,71.0
2018-04-23,Liverpool,3.0,3,71.0
2018-04-28,Liverpool,3.0,3,72.0
2018-04-29,Liverpool,3.0,3,72.0
2018-04-30,Liverpool,3.0,3,72.0
2018-05-04,Liverpool,3.0,3,72.0
2018-05-05,Liverpool,3.0,3,72.0
2018-05-06,Liverpool,3.0,3,72.0
2018-05-08,Liverpool,3.0,3,72.0
2018-05-09,Liverpool,4.0,4,72.0
2018-05-10,Liverpool,4.0,4,72.0
2018-05-13,Liverpool,4.0,4,75.0
2017-08-11,Tottenham,2.0,16,0.0
2017-08-12,Tottenham,11.0,13,0.0
2017-08-13,Tottenham,3.0,4,3.0
2017-08-19,Tottenham,7.0,8,3.0
2017-08-20,Tottenham,9.0,9,3.0
2017-08-21,Tottenham,10.0,10,3.0
2017-08-26,Tottenham,10.0,10,3.0
2017-08-27,Tottenham,9.0,9,4.0
2017-09-09,Tottenham,5.0,5,7.0
2017-09-10,Tottenham,5.0,5,7.0
2017-09-11,Tottenham,5.0,5,7.0
2017-09-15,Tottenham,5.0,5,7.0
2017-09-16,Tottenham,5.0,5,8.0
2017-09-17,Tottenham,5.0,5,8.0
2017-09-23,Tottenham,4.0,4,11.0
2017-09-24,Tottenham,4.0,4,11.0
2017-09-25,Tottenham,4.0,4,11.0
2017-09-30,Tottenham,3.0,3,14.0
2017-10-01,Tottenham,3.0,3,14.0
2017-10-14,Tottenham,3.0,3,17.0
2017-10-15,Tottenham,3.0,3,17.0
2017-10-16,Tottenham,3.0,3,17.0
2017-10-20,Tottenham,3.0,3,17.0
2017-10-21,Tottenham,3.0,3,17.0
2017-10-22,Tottenham,3.0,3,20.0
2017-10-28,Tottenham,3.0,3,20.0
2017-10-29,Tottenham,3.0,3,20.0
2017-10-30,Tottenham,3.0,3,20.0
2017-11-04,Tottenham,3.0,3,20.0
2017-11-05,Tottenham,3.0,3,23.0
2017-11-18,Tottenham,4.0,4,23.0
2017-11-19,Tottenham,4.0,4,23.0
2017-11-20,Tottenham,4.0,4,23.0
2017-11-24,Tottenham,4.0,4,23.0
2017-11-25,Tottenham,4.0,4,24.0
2017-11-26,Tottenham,5.0,5,24.0
2017-11-28,Tottenham,5.0,5,24.0
2017-11-29,Tottenham,7.0,7,24.0
2017-12-02,Tottenham,6.0,6,25.0
2017-12-03,Tottenham,6.0,6,25.0
2017-12-09,Tottenham,5.0,5,28.0
2017-12-10,Tottenham,6.0,6,28.0
2017-12-12,Tottenham,7.0,7,28.0
2017-12-13,Tottenham,4.0,4,31.0
2017-12-16,Tottenham,7.0,7,31.0
2017-12-17,Tottenham,7.0,7,31.0
2017-12-18,Tottenham,7.0,7,31.0
2017-12-22,Tottenham,7.0,7,31.0
2017-12-23,Tottenham,5.0,5,34.0
2017-12-26,Tottenham,5.0,5,37.0
2017-12-27,Tottenham,5.0,5,37.0
2017-12-28,Tottenham,5.0,5,37.0
2017-12-30,Tottenham,5.0,5,37.0
2017-12-31,Tottenham,6.0,6,37.0
2018-01-01,Tottenham,6.0,6,37.0
2018-01-02,Tottenham,5.0,5,40.0
2018-01-03,Tottenham,5.0,5,40.0
2018-01-04,Tottenham,5.0,5,41.0
2018-01-13,Tottenham,5.0,5,44.0
2018-01-14,Tottenham,5.0,5,44.0
2018-01-15,Tottenham,5.0,5,44.0
2018-01-20,Tottenham,5.0,5,44.0
2018-01-21,Tottenham,5.0,5,45.0
2018-01-22,Tottenham,5.0,5,45.0
2018-01-30,Tottenham,5.0,5,45.0
2018-01-31,Tottenham,5.0,5,48.0
2018-02-03,Tottenham,5.0,5,48.0
2018-02-04,Tottenham,5.0,5,49.0
2018-02-05,Tottenham,5.0,5,49.0
2018-02-10,Tottenham,3.0,3,52.0
2018-02-11,Tottenham,4.0,4,52.0
2018-02-12,Tottenham,5.0,5,52.0
2018-02-24,Tottenham,5.0,5,52.0
