Date,Team,rank,position,CumPts
2023-04-16,West Ham,15.0,15,31.0
2023-04-17,West Ham,15.0,15,31.0
2023-04-21,West Ham,15.0,15,31.0
2023-04-22,West Ham,15.0,15,31.0
2023-04-23,West Ham,13.0,13,34.0
2023-04-25,West Ham,14.0,14,34.0
2023-04-26,West Ham,14.0,14,34.0
2023-04-27,West Ham,15.0,15,34.0
2023-04-29,West Ham,15.0,15,34.0
2023-04-30,West Ham,15.0,15,34.0
2023-05-01,West Ham,15.0,15,34.0
2023-05-02,West Ham,15.0,15,34.0
2023-05-03,West Ham,15.0,15,34.0
2023-05-04,West Ham,15.0,15,34.0
2023-05-06,West Ham,15.0,15,34.0
2023-05-07,West Ham,15.0,15,37.0
2023-05-08,West Ham,15.0,15,37.0
2022-08-05,Bournemouth,2.0,3,0.0
2022-08-06,Bournemouth,2.0,3,3.0
2022-08-07,Bournemouth,2.0,3,3.0
2022-08-13,Bournemouth,10.0,10,3.0
2022-08-14,Bournemouth,11.0,11,3.0
2022-08-15,Bournemouth,11.0,11,3.0
2022-08-20,Bournemouth,14.0,14,3.0
2022-08-21,Bournemouth,14.0,14,3.0
2022-08-22,Bournemouth,15.0,15,3.0
2022-08-27,Bournemouth,16.0,16,3.0
2022-08-28,Bournemouth,17.0,17,3.0
2022-08-30,Bournemouth,18.0,18,3.0
2022-08-31,Bournemouth,16.0,16,4.0
2022-09-01,Bournemouth,16.0,16,4.0
2022-09-03,Bournemouth,13.0,13,7.0
2022-09-04,Bournemouth,13.0,13,7.0
2022-09-16,Bournemouth,14.0,14,7.0
2022-09-17,Bournemouth,12.0,12,8.0
2022-09-18,Bournemouth,12.0,12,8.0
2022-10-01,Bournemouth,12.0,12,9.0
2022-10-02,Bournemouth,13.0,13,9.0
2022-10-03,Bournemouth,13.0,13,9.0
2022-10-08,Bournemouth,8.0,8,12.0
2022-10-09,Bournemouth,8.0,8,12.0
2022-10-10,Bournemouth,8.0,8,12.0
2022-10-14,Bournemouth,9.0,9,12.0
2022-10-15,Bournemouth,9.0,9,13.0
2022-10-16,Bournemouth,10.0,10,13.0
2022-10-18,Bournemouth,11.0,11,13.0
2022-10-19,Bournemouth,11.0,11,13.0
2022-10-20,Bournemouth,12.0,12,13.0
2022-10-22,Bournemouth,13.0,13,13.0
2022-10-23,Bournemouth,13.0,13,13.0
2022-10-24,Bournemouth,14.0,14,13.0
2022-10-29,Bournemouth,14.0,14,13.0
2022-10-30,Bournemouth,14.0,14,13.0
2022-11-05,Bournemouth,16.0,16,13.0
2022-11-06,Bournemouth,17.0,17,13.0
2022-11-12,Bournemouth,13.0,13,16.0
2022-11-13,Bournemouth,14.0,14,16.0
2022-12-26,Bournemouth,14.0,14,16.0
2022-12-27,Bournemouth,14.0,14,16.0
2022-12-28,Bournemouth,14.0,14,16.0
2022-12-30,Bournemouth,14.0,14,16.0
2022-12-31,Bournemouth,15.0,15,16.0
2023-01-01,Bournemouth,15.0,15,16.0
2023-01-02,Bournemouth,15.0,15,16.0
2023-01-03,Bournemouth,15.0,15,16.0
2023-01-04,Bournemouth,16.0,16,16.0
2023-01-05,Bournemouth,16.0,16,16.0
2023-01-12,Bournemouth,16.0,16,16.0
2023-01-13,Bournemouth,16.0,16,16.0
2023-01-14,Bournemouth,17.0,17,16.0
2023-01-15,Bournemouth,17.0,17,16.0
2023-01-18,Bournemouth,17.0,17,16.0
2023-01-19,Bournemouth,17.0,17,16.0
2023-01-21,Bournemouth,18.0,18,17.0
2023-01-22,Bournemouth,18.0,18,17.0
2023-01-23,Bournemouth,18.0,18,17.0
2023-02-03,Bournemouth,18.0,18,17.0
2023-02-04,Bournemouth,19.0,19,17.0
2023-02-05,Bournemouth,19.0,19,17.0
2023-02-08,Bournemouth,19.0,19,17.0
2023-02-11,Bournemouth,19.0,19,18.0
2023-02-12,Bournemouth,19.0,19,18.0
2023-02-13,Bournemouth,19.0,19,18.0
2023-02-15,Bournemouth,19.0,19,18.0
2023-02-18,Bournemouth,17.0,17,21.0
2023-02-19,Bournemouth,17.0,17,21.0
2023-02-24,Bournemouth,17.0,17,21.0
2023-02-25,Bournemouth,19.0,19,21.0
2023-02-26,Bournemouth,19.0,19,21.0
2023-03-01,Bournemouth,19.0,19,21.0
2023-03-04,Bournemouth,20.0,20,21.0
2023-03-05,Bournemouth,20.0,20,21.0
2023-03-06,Bournemouth,20.0,20,21.0
2023-03-11,Bournemouth,17.0,17,24.0
2023-03-12,Bournemouth,18.0,18,24.0
2023-03-15,Bournemouth,18.0,18,24.0
2023-03-17,Bournemouth,18.0,18,24.0
2023-03-18,Bournemouth,19.0,19,24.0
2023-03-19,Bournemouth,19.0,19,24.0
2023-04-01,Bournemouth,15.0,15,27.0
2023-04-02,Bournemouth,16.0,16,27.0
2023-04-03,Bournemouth,17.0,17,27.0
2023-04-04,Bournemouth,18.0,18,27.0
2023-04-05,Bournemouth,18.0,18,27.0
2023-04-08,Bournemouth,15.0,15,30.0
2023-04-09,Bournemouth,15.0,15,30.0
2023-04-15,Bournemouth,14.0,14,33.0
2023-04-16,Bournemouth,14.0,14,33.0
2023-04-17,Bournemouth,14.0,14,33.0
2023-04-21,Bournemouth,14.0,14,33.0
2023-04-22,Bournemouth,14.0,14,33.0
2023-04-23,Bournemouth,15.0,15,33.0
2023-04-25,Bournemouth,15.0,15,33.0
2023-04-26,Bournemouth,15.0,15,33.0
2023-04-27,Bournemouth,14.0,14,36.0
2023-04-29,Bournemouth,14.0,14,36.0
2023-04-30,Bournemouth,13.0,13,39.0
2023-05-01,Bournemouth,13.0,13,39.0
2023-05-02,Bournemouth,13.0,13,39.0
2023-05-03,Bournemouth,13.0,13,39.0
2023-05-04,Bournemouth,13.0,13,39.0
2023-05-06,Bournemouth,14.0,14,39.0
2023-05-07,Bournemouth,14.0,14,39.0
2023-05-08,Bournemouth,14.0,14,39.0
2022-08-05,Wolves,2.0,19,0.0
2022-08-06,Wolves,15.0,15,0.0
2022-08-07,Wolves,13.0,14,0.0
2022-08-13,Wolves,13.0,13,1.0
2022-08-14,Wolves,14.0,14,1.0
2022-08-15,Wolves,14.0,14,1.0
2022-08-20,Wolves,17.0,17,1.0
2022-08-21,Wolves,17.0,17,1.0
2022-08-22,Wolves,18.0,18,1.0
2022-08-27,Wolves,18.0,18,1.0
2022-08-28,Wolves,19.0,19,2.0
2022-08-30,Wolves,19.0,19,2.0
2022-08-31,Wolves,18.0,18,3.0
2022-09-01,Wolves,18.0,18,3.0
2022-09-03,Wolves,14.0,14,6.0
2022-09-04,Wolves,14.0,14,6.0
2022-09-16,Wolves,15.0,15,6.0
2022-09-17,Wolves,16.0,16,6.0
2022-09-18,Wolves,17.0,17,6.0
2022-10-01,Wolves,18.0,18,6.0
2022-10-02,Wolves,18.0,18,6.0
2022-10-03,Wolves,18.0,18,6.0
2022-10-08,Wolves,18.0,18,6.0
2022-10-09,Wolves,18.0,18,6.0
2022-10-10,Wolves,18.0,18,6.0
2022-10-14,Wolves,18.0,18,6.0
2022-10-15,Wolves,17.0,17,9.0
2022-10-16,Wolves,17.0,17,9.0
2022-10-18,Wolves,17.0,17,9.0
2022-10-19,Wolves,18.0,18,9.0
2022-10-20,Wolves,18.0,18,9.0
2022-10-22,Wolves,18.0,18,9.0
2022-10-23,Wolves,19.0,19,9.0
2022-10-24,Wolves,19.0,19,9.0
2022-10-29,Wolves,19.0,19,10.0
2022-10-30,Wolves,19.0,19,10.0
2022-11-05,Wolves,19.0,19,10.0
2022-11-06,Wolves,19.0,19,10.0
2022-11-12,Wolves,20.0,20,10.0
2022-11-13,Wolves,20.0,20,10.0
2022-12-26,Wolves,18.0,18,13.0
2022-12-27,Wolves,18.0,18,13.0
2022-12-28,Wolves,18.0,18,13.0
2022-12-30,Wolves,18.0,18,13.0
2022-12-31,Wolves,18.0,18,13.0
2023-01-01,Wolves,19.0,19,13.0
2023-01-02,Wolves,19.0,19,13.0
2023-01-03,Wolves,19.0,19,13.0
2023-01-04,Wolves,19.0,19,14.0
2023-01-05,Wolves,19.0,19,14.0
2023-01-12,Wolves,19.0,19,14.0
2023-01-13,Wolves,19.0,19,14.0
2023-01-14,Wolves,16.0,16,17.0
2023-01-15,Wolves,16.0,16,17.0
2023-01-18,Wolves,16.0,16,17.0
2023-01-19,Wolves,16.0,16,17.0
2023-01-21,Wolves,17.0,17,17.0
2023-01-22,Wolves,17.0,17,17.0
2023-01-23,Wolves,17.0,17,17.0
2023-02-03,Wolves,17.0,17,17.0
2023-02-04,Wolves,15.0,15,20.0
2023-02-05,Wolves,15.0,15,20.0
2023-02-08,Wolves,15.0,15,20.0
2023-02-11,Wolves,15.0,15,23.0
2023-02-12,Wolves,15.0,15,23.0
2023-02-13,Wolves,15.0,15,23.0
2023-02-15,Wolves,15.0,15,23.0
2023-02-18,Wolves,15.0,15,23.0
2023-02-19,Wolves,15.0,15,23.0
2023-02-24,Wolves,15.0,15,24.0
2023-02-25,Wolves,15.0,15,24.0
2023-02-26,Wolves,15.0,15,24.0
2023-03-01,Wolves,15.0,15,24.0
2023-03-04,Wolves,13.0,13,27.0
2023-03-05,Wolves,13.0,13,27.0
2023-03-06,Wolves,13.0,13,27.0
2023-03-11,Wolves,13.0,13,27.0
2023-03-12,Wolves,13.0,13,27.0
2023-03-15,Wolves,13.0,13,27.0
2023-03-17,Wolves,13.0,13,27.0
2023-03-18,Wolves,13.0,13,27.0
2023-03-19,Wolves,13.0,13,27.0
2023-04-01,Wolves,13.0,13,28.0
2023-04-02,Wolves,13.0,13,28.0
2023-04-03,Wolves,13.0,13,28.0
2023-04-04,Wolves,14.0,14,28.0
2023-04-05,Wolves,14.0,14,28.0
2023-04-08,Wolves,12.0,12,31.0
2023-04-09,Wolves,13.0,13,31.0
2023-04-15,Wolves,13.0,13,34.0
2023-04-16,Wolves,13.0,13,34.0
2023-04-17,Wolves,13.0,13,34.0
2023-04-21,Wolves,13.0,13,34.0
2023-04-22,Wolves,13.0,13,34.0
2023-04-23,Wolves,14.0,14,34.0
2023-04-25,Wolves,13.0,13,37.0
2023-04-26,Wolves,13.0,13,37.0
2023-04-27,Wolves,13.0,13,37.0
2023-04-29,Wolves,13.0,13,37.0
2023-04-30,Wolves,14.0,14,37.0
2023-05-01,Wolves,14.0,14,37.0
2023-05-02,Wolves,14.0,14,37.0
2023-05-03,Wolves,14.0,14,37.0
2023-05-04,Wolves,14.0,14,37.0
2023-05-06,Wolves,13.0,13,40.0
2023-05-07,Wolves,13.0,13,40.0
2023-05-08,Wolves,13.0,13,40.0
2022-08-05,Crystal Palace,20.0,20,0.0
2022-08-06,Crystal Palace,17.0,18,0.0
2022-08-07,Crystal Palace,16.0,17,0.0
2022-08-13,Crystal Palace,17.0,17,0.0
2022-08-14,Crystal Palace,18.0,18,0.0
2022-08-15,Crystal Palace,16.0,16,1.0
2022-08-20,Crystal Palace,10.0,10,4.0
2022-08-21,Crystal Palace,9.0,9,4.0
2022-08-22,Crystal Palace,9.0,9,4.0
2022-08-27,Crystal Palace,13.0,13,4.0
2022-08-28,Crystal Palace,12.0,12,4.0
2022-08-30,Crystal Palace,13.0,13,5.0
2022-08-31,Crystal Palace,13.0,13,5.0
2022-09-01,Crystal Palace,13.0,13,5.0
2022-09-03,Crystal Palace,15.0,15,6.0
2022-09-04,Crystal Palace,15.0,15,6.0
2022-09-16,Crystal Palace,16.0,16,6.0
2022-09-17,Crystal Palace,15.0,15,6.0
2022-09-18,Crystal Palace,16.0,16,6.0
2022-10-01,Crystal Palace,17.0,17,6.0
2022-10-02,Crystal Palace,17.0,17,6.0
2022-10-03,Crystal Palace,17.0,17,6.0
2022-10-08,Crystal Palace,17.0,17,6.0
2022-10-09,Crystal Palace,15.0,15,9.0
2022-10-10,Crystal Palace,15.0,15,9.0
2022-10-14,Crystal Palace,15.0,15,9.0
2022-10-15,Crystal Palace,12.0,12,10.0
2022-10-16,Crystal Palace,13.0,13,10.0
2022-10-18,Crystal Palace,10.0,10,13.0
2022-10-19,Crystal Palace,10.0,10,13.0
2022-10-20,Crystal Palace,11.0,11,13.0
2022-10-22,Crystal Palace,12.0,12,13.0
2022-10-23,Crystal Palace,12.0,12,13.0
2022-10-24,Crystal Palace,13.0,13,13.0
2022-10-29,Crystal Palace,10.0,10,16.0
2022-10-30,Crystal Palace,10.0,10,16.0
2022-11-05,Crystal Palace,11.0,11,16.0
2022-11-06,Crystal Palace,10.0,10,19.0
2022-11-12,Crystal Palace,11.0,11,19.0
2022-11-13,Crystal Palace,11.0,11,19.0
2022-12-26,Crystal Palace,11.0,11,19.0
2022-12-27,Crystal Palace,11.0,11,19.0
2022-12-28,Crystal Palace,11.0,11,19.0
2022-12-30,Crystal Palace,11.0,11,19.0
2022-12-31,Crystal Palace,11.0,11,22.0
2023-01-01,Crystal Palace,11.0,11,22.0
2023-01-02,Crystal Palace,11.0,11,22.0
2023-01-03,Crystal Palace,11.0,11,22.0
2023-01-04,Crystal Palace,12.0,12,22.0
2023-01-05,Crystal Palace,12.0,12,22.0
2023-01-12,Crystal Palace,12.0,12,22.0
2023-01-13,Crystal Palace,12.0,12,22.0
2023-01-14,Crystal Palace,12.0,12,22.0
2023-01-15,Crystal Palace,12.0,12,22.0
2023-01-18,Crystal Palace,12.0,12,23.0
2023-01-19,Crystal Palace,12.0,12,23.0
2023-01-21,Crystal Palace,12.0,12,24.0
2023-01-22,Crystal Palace,12.0,12,24.0
2023-01-23,Crystal Palace,12.0,12,24.0
2023-02-03,Crystal Palace,12.0,12,24.0
2023-02-04,Crystal Palace,12.0,12,24.0
2023-02-05,Crystal Palace,12.0,12,24.0
2023-02-08,Crystal Palace,12.0,12,24.0
2023-02-11,Crystal Palace,12.0,12,25.0
2023-02-12,Crystal Palace,12.0,12,25.0
2023-02-13,Crystal Palace,12.0,12,25.0
2023-02-15,Crystal Palace,12.0,12,25.0
2023-02-18,Crystal Palace,12.0,12,26.0
2023-02-19,Crystal Palace,12.0,12,26.0
2023-02-24,Crystal Palace,12.0,12,26.0
2023-02-25,Crystal Palace,12.0,12,27.0
2023-02-26,Crystal Palace,12.0,12,27.0
2023-03-01,Crystal Palace,12.0,12,27.0
2023-03-04,Crystal Palace,12.0,12,27.0
2023-03-05,Crystal Palace,12.0,12,27.0
2023-03-06,Crystal Palace,12.0,12,27.0
2023-03-11,Crystal Palace,12.0,12,27.0
2023-03-12,Crystal Palace,12.0,12,27.0
2023-03-15,Crystal Palace,12.0,12,27.0
2023-03-17,Crystal Palace,12.0,12,27.0
2023-03-18,Crystal Palace,12.0,12,27.0
2023-03-19,Crystal Palace,12.0,12,27.0
2023-04-01,Crystal Palace,12.0,12,30.0
2023-04-02,Crystal Palace,12.0,12,30.0
2023-04-03,Crystal Palace,12.0,12,30.0
2023-04-04,Crystal Palace,12.0,12,30.0
2023-04-05,Crystal Palace,12.0,12,30.0
2023-04-08,Crystal Palace,14.0,14,30.0
2023-04-09,Crystal Palace,12.0,12,33.0
2023-04-15,Crystal Palace,12.0,12,36.0
2023-04-16,Crystal Palace,12.0,12,36.0
2023-04-17,Crystal Palace,12.0,12,36.0
2023-04-21,Crystal Palace,12.0,12,36.0
2023-04-22,Crystal Palace,12.0,12,37.0
2023-04-23,Crystal Palace,12.0,12,37.0
2023-04-25,Crystal Palace,12.0,12,37.0
2023-04-26,Crystal Palace,12.0,12,37.0
2023-04-27,Crystal Palace,12.0,12,37.0
2023-04-29,Crystal Palace,11.0,11,40.0
2023-04-30,Crystal Palace,11.0,11,40.0
2023-05-01,Crystal Palace,11.0,11,40.0
2023-05-02,Crystal Palace,11.0,11,40.0
2023-05-03,Crystal Palace,11.0,11,40.0
2023-05-04,Crystal Palace,11.0,11,40.0
2023-05-06,Crystal Palace,12.0,12,40.0
2023-05-07,Crystal Palace,12.0,12,40.0
2023-05-08,Crystal Palace,12.0,12,40.0
2022-08-05,Chelsea,2.0,6,0.0
2022-08-06,Chelsea,6.0,6,3.0
2022-08-07,Chelsea,8.0,8,3.0
2022-08-13,Chelsea,8.0,8,3.0
2022-08-14,Chelsea,7.0,7,4.0
2022-08-15,Chelsea,7.0,7,4.0
2022-08-20,Chelsea,8.0,8,4.0
2022-08-21,Chelsea,12.0,12,4.0
2022-08-22,Chelsea,12.0,12,4.0
2022-08-27,Chelsea,6.0,6,7.0
2022-08-28,Chelsea,6.0,6,7.0
2022-08-30,Chelsea,8.0,8,7.0
2022-08-31,Chelsea,9.0,9,7.0
2022-09-01,Chelsea,10.0,10,7.0
2022-09-03,Chelsea,5.0,5,10.0
2022-09-04,Chelsea,6.0,6,10.0
2022-09-16,Chelsea,7.0,7,10.0
2022-09-17,Chelsea,7.0,7,10.0
2022-09-18,Chelsea,7.0,7,10.0
2022-10-01,Chelsea,5.0,5,13.0
2022-10-02,Chelsea,5.0,5,13.0
2022-10-03,Chelsea,5.0,5,13.0
2022-10-08,Chelsea,4.0,4,16.0
2022-10-09,Chelsea,4.0,4,16.0
2022-10-10,Chelsea,4.0,4,16.0
2022-10-14,Chelsea,4.0,4,16.0
2022-10-15,Chelsea,4.0,4,16.0
2022-10-16,Chelsea,4.0,4,19.0
2022-10-18,Chelsea,4.0,4,19.0
2022-10-19,Chelsea,4.0,4,20.0
2022-10-20,Chelsea,4.0,4,20.0
2022-10-22,Chelsea,4.0,4,21.0
2022-10-23,Chelsea,5.0,5,21.0
2022-10-24,Chelsea,5.0,5,21.0
2022-10-29,Chelsea,5.0,5,21.0
2022-10-30,Chelsea,6.0,6,21.0
2022-11-05,Chelsea,7.0,7,21.0
2022-11-06,Chelsea,7.0,7,21.0
2022-11-12,Chelsea,8.0,8,21.0
2022-11-13,Chelsea,8.0,8,21.0
2022-12-26,Chelsea,9.0,9,21.0
2022-12-27,Chelsea,8.0,8,24.0
2022-12-28,Chelsea,8.0,8,24.0
2022-12-30,Chelsea,8.0,8,24.0
2022-12-31,Chelsea,9.0,9,24.0
2023-01-01,Chelsea,8.0,8,25.0
2023-01-02,Chelsea,9.0,9,25.0
2023-01-03,Chelsea,10.0,10,25.0
2023-01-04,Chelsea,10.0,10,25.0
2023-01-05,Chelsea,10.0,10,25.0
2023-01-12,Chelsea,10.0,10,25.0
2023-01-13,Chelsea,10.0,10,25.0
2023-01-14,Chelsea,10.0,10,25.0
2023-01-15,Chelsea,10.0,10,28.0
2023-01-18,Chelsea,10.0,10,28.0
2023-01-19,Chelsea,10.0,10,28.0
2023-01-21,Chelsea,10.0,10,29.0
2023-01-22,Chelsea,10.0,10,29.0
2023-01-23,Chelsea,10.0,10,29.0
2023-02-03,Chelsea,9.0,9,30.0
2023-02-04,Chelsea,9.0,9,30.0
2023-02-05,Chelsea,9.0,9,30.0
2023-02-08,Chelsea,9.0,9,30.0
2023-02-11,Chelsea,9.0,9,31.0
2023-02-12,Chelsea,9.0,9,31.0
2023-02-13,Chelsea,10.0,10,31.0
2023-02-15,Chelsea,10.0,10,31.0
2023-02-18,Chelsea,10.0,10,31.0
2023-02-19,Chelsea,10.0,10,31.0
2023-02-24,Chelsea,10.0,10,31.0
2023-02-25,Chelsea,10.0,10,31.0
2023-02-26,Chelsea,10.0,10,31.0
2023-03-01,Chelsea,10.0,10,31.0
2023-03-04,Chelsea,10.0,10,34.0
2023-03-05,Chelsea,10.0,10,34.0
2023-03-06,Chelsea,10.0,10,34.0
2023-03-11,Chelsea,10.0,10,37.0
2023-03-12,Chelsea,10.0,10,37.0
2023-03-15,Chelsea,10.0,10,37.0
2023-03-17,Chelsea,10.0,10,37.0
2023-03-18,Chelsea,10.0,10,38.0
2023-03-19,Chelsea,10.0,10,38.0
2023-04-01,Chelsea,11.0,11,38.0
2023-04-02,Chelsea,11.0,11,38.0
2023-04-03,Chelsea,11.0,11,38.0
2023-04-04,Chelsea,11.0,11,39.0
2023-04-05,Chelsea,11.0,11,39.0
2023-04-08,Chelsea,11.0,11,39.0
2023-04-09,Chelsea,11.0,11,39.0
2023-04-15,Chelsea,11.0,11,39.0
2023-04-16,Chelsea,11.0,11,39.0
2023-04-17,Chelsea,11.0,11,39.0
2023-04-21,Chelsea,11.0,11,39.0
2023-04-22,Chelsea,11.0,11,39.0
2023-04-23,Chelsea,11.0,11,39.0
2023-04-25,Chelsea,11.0,11,39.0
2023-04-26,Chelsea,11.0,11,39.0
2023-04-27,Chelsea,11.0,11,39.0
2023-04-29,Chelsea,12.0,12,39.0
2023-04-30,Chelsea,12.0,12,39.0
2023-05-01,Chelsea,12.0,12,39.0
2023-05-02,Chelsea,12.0,12,39.0
2023-05-03,Chelsea,12.0,12,39.0
2023-05-04,Chelsea,12.0,12,39.0
2023-05-06,Chelsea,11.0,11,42.0
2023-05-07,Chelsea,11.0,11,42.0
2023-05-08,Chelsea,11.0,11,42.0
2022-08-05,Fulham,2.0,8,0.0
2022-08-06,Fulham,7.0,7,1.0
2022-08-07,Fulham,9.0,10,1.0
2022-08-13,Fulham,11.0,11,2.0
2022-08-14,Fulham,12.0,12,2.0
2022-08-15,Fulham,13.0,13,2.0
2022-08-20,Fulham,4.0,4,5.0
2022-08-21,Fulham,7.0,7,5.0
2022-08-22,Fulham,7.0,7,5.0
2022-08-27,Fulham,11.0,11,5.0
2022-08-28,Fulham,11.0,11,5.0
2022-08-30,Fulham,6.0,6,8.0
2022-08-31,Fulham,7.0,7,8.0
2022-09-01,Fulham,8.0,8,8.0
2022-09-03,Fulham,10.0,10,8.0
2022-09-04,Fulham,10.0,10,8.0
2022-09-16,Fulham,6.0,6,11.0
2022-09-17,Fulham,6.0,6,11.0
2022-09-18,Fulham,6.0,6,11.0
2022-10-01,Fulham,8.0,8,11.0
2022-10-02,Fulham,8.0,8,11.0
2022-10-03,Fulham,8.0,8,11.0
2022-10-08,Fulham,9.0,9,11.0
2022-10-09,Fulham,9.0,9,11.0
2022-10-10,Fulham,9.0,9,11.0
2022-10-14,Fulham,10.0,10,11.0
2022-10-15,Fulham,10.0,10,12.0
2022-10-16,Fulham,11.0,11,12.0
2022-10-18,Fulham,12.0,12,12.0
2022-10-19,Fulham,12.0,12,12.0
2022-10-20,Fulham,9.0,9,15.0
2022-10-22,Fulham,9.0,9,15.0
2022-10-23,Fulham,7.0,7,18.0
2022-10-24,Fulham,7.0,7,18.0
2022-10-29,Fulham,7.0,7,19.0
2022-10-30,Fulham,7.0,7,19.0
2022-11-05,Fulham,8.0,8,19.0
2022-11-06,Fulham,9.0,9,19.0
2022-11-12,Fulham,9.0,9,19.0
2022-11-13,Fulham,9.0,9,19.0
2022-12-26,Fulham,8.0,8,22.0
2022-12-27,Fulham,9.0,9,22.0
2022-12-28,Fulham,9.0,9,22.0
2022-12-30,Fulham,10.0,10,22.0
2022-12-31,Fulham,7.0,7,25.0
2023-01-01,Fulham,7.0,7,25.0
2023-01-02,Fulham,8.0,8,25.0
2023-01-03,Fulham,7.0,7,28.0
2023-01-04,Fulham,7.0,7,28.0
2023-01-05,Fulham,7.0,7,28.0
2023-01-12,Fulham,6.0,6,31.0
2023-01-13,Fulham,6.0,6,31.0
2023-01-14,Fulham,6.0,6,31.0
2023-01-15,Fulham,6.0,6,31.0
2023-01-18,Fulham,6.0,6,31.0
2023-01-19,Fulham,6.0,6,31.0
2023-01-21,Fulham,7.0,7,31.0
2023-01-22,Fulham,7.0,7,31.0
2023-01-23,Fulham,7.0,7,31.0
2023-02-03,Fulham,6.0,6,32.0
2023-02-04,Fulham,8.0,8,32.0
2023-02-05,Fulham,8.0,8,32.0
2023-02-08,Fulham,8.0,8,32.0
2023-02-11,Fulham,7.0,7,35.0
2023-02-12,Fulham,7.0,7,35.0
2023-02-13,Fulham,7.0,7,35.0
2023-02-15,Fulham,7.0,7,35.0
2023-02-18,Fulham,6.0,6,38.0
2023-02-19,Fulham,6.0,6,38.0
2023-02-24,Fulham,6.0,6,39.0
2023-02-25,Fulham,6.0,6,39.0
2023-02-26,Fulham,6.0,6,39.0
2023-03-01,Fulham,7.0,7,39.0
2023-03-04,Fulham,7.0,7,39.0
2023-03-05,Fulham,7.0,7,39.0
2023-03-06,Fulham,7.0,7,39.0
2023-03-11,Fulham,8.0,8,39.0
2023-03-12,Fulham,8.0,8,39.0
2023-03-15,Fulham,9.0,9,39.0
2023-03-17,Fulham,9.0,9,39.0
2023-03-18,Fulham,9.0,9,39.0
2023-03-19,Fulham,9.0,9,39.0
2023-04-01,Fulham,10.0,10,39.0
2023-04-02,Fulham,10.0,10,39.0
2023-04-03,Fulham,10.0,10,39.0
2023-04-04,Fulham,10.0,10,39.0
2023-04-05,Fulham,10.0,10,39.0
2023-04-08,Fulham,10.0,10,39.0
2023-04-09,Fulham,10.0,10,39.0
2023-04-15,Fulham,10.0,10,42.0
2023-04-16,Fulham,10.0,10,42.0
2023-04-17,Fulham,10.0,10,42.0
2023-04-21,Fulham,10.0,10,42.0
2023-04-22,Fulham,9.0,9,45.0
2023-04-23,Fulham,9.0,9,45.0
2023-04-25,Fulham,9.0,9,45.0
2023-04-26,Fulham,10.0,10,45.0
2023-04-27,Fulham,10.0,10,45.0
2023-04-29,Fulham,10.0,10,45.0
2023-04-30,Fulham,10.0,10,45.0
2023-05-01,Fulham,10.0,10,45.0
2023-05-02,Fulham,10.0,10,45.0
2023-05-03,Fulham,10.0,10,45.0
2023-05-04,Fulham,10.0,10,45.0
2023-05-06,Fulham,10.0,10,45.0
2023-05-07,Fulham,10.0,10,45.0
2023-05-08,Fulham,10.0,10,48.0
2022-08-05,Brentford,2.0,4,0.0
2022-08-06,Brentford,9.0,9,0.0
2022-08-07,Brentford,9.0,9,1.0
2022-08-13,Brentford,3.0,3,4.0
2022-08-14,Brentford,3.0,3,4.0
2022-08-15,Brentford,3.0,3,4.0
2022-08-20,Brentford,5.0,5,4.0
2022-08-21,Brentford,8.0,8,4.0
2022-08-22,Brentford,8.0,8,4.0
2022-08-27,Brentford,9.0,9,5.0
2022-08-28,Brentford,10.0,10,5.0
2022-08-30,Brentford,9.0,9,6.0
2022-08-31,Brentford,10.0,10,6.0
2022-09-01,Brentford,11.0,11,6.0
2022-09-03,Brentford,7.0,7,9.0
2022-09-04,Brentford,8.0,8,9.0
2022-09-16,Brentford,9.0,9,9.0
2022-09-17,Brentford,9.0,9,9.0
2022-09-18,Brentford,9.0,9,9.0
2022-10-01,Brentford,10.0,10,10.0
2022-10-02,Brentford,10.0,10,10.0
2022-10-03,Brentford,10.0,10,10.0
2022-10-08,Brentford,12.0,12,10.0
2022-10-09,Brentford,11.0,11,10.0
2022-10-10,Brentford,11.0,11,10.0
2022-10-14,Brentford,8.0,8,13.0
2022-10-15,Brentford,8.0,8,13.0
2022-10-16,Brentford,9.0,9,13.0
2022-10-18,Brentford,9.0,9,13.0
2022-10-19,Brentford,9.0,9,14.0
2022-10-20,Brentford,10.0,10,14.0
2022-10-22,Brentford,10.0,10,14.0
2022-10-23,Brentford,10.0,10,14.0
2022-10-24,Brentford,11.0,11,14.0
2022-10-29,Brentford,11.0,11,15.0
2022-10-30,Brentford,11.0,11,15.0
2022-11-05,Brentford,10.0,10,16.0
2022-11-06,Brentford,11.0,11,16.0
2022-11-12,Brentford,10.0,10,19.0
2022-11-13,Brentford,10.0,10,19.0
2022-12-26,Brentford,10.0,10,20.0
2022-12-27,Brentford,10.0,10,20.0
2022-12-28,Brentford,10.0,10,20.0
2022-12-30,Brentford,9.0,9,23.0
2022-12-31,Brentford,10.0,10,23.0
2023-01-01,Brentford,10.0,10,23.0
2023-01-02,Brentford,7.0,7,26.0
2023-01-03,Brentford,9.0,9,26.0
2023-01-04,Brentford,9.0,9,26.0
2023-01-05,Brentford,9.0,9,26.0
2023-01-12,Brentford,9.0,9,26.0
2023-01-13,Brentford,9.0,9,26.0
2023-01-14,Brentford,8.0,8,29.0
2023-01-15,Brentford,8.0,8,29.0
