date,team,player,value,player_team,cum_sum,pk
2022-05-07,Crystal Palace,Wilfried Zaha,1,wilfriedzaha_crystalpalace,13.0,5.0
2022-05-08,West Ham,Michail Antonio,1,michailantonio_westham,9.0,0.0
2022-05-08,Manchester City,Phil Foden,1,philfoden_manchestercity,9.0,0.0
2022-05-08,Manchester City,Raheem Sterling,2,raheemsterling_manchestercity,12.0,2.0
2022-05-08,West Ham,Said Benrahma,2,saidbenrahma_westham,8.0,0.0
2022-05-10,Liverpool,Sadio Mane,1,sadiomane_liverpool,15.0,0.0
2022-05-11,Leicester City,James Maddison,1,jamesmaddison_leicestercity,9.0,0.0
2022-05-11,Leicester City,Jamie Vardy,2,jamievardy_leicestercity,12.0,0.0
2022-05-11,Manchester City,Kevin De Bruyne,4,kevindebruyne_manchestercity,15.0,0.0
2022-05-11,Chelsea,Mason Mount,1,masonmount_chelsea,11.0,1.0
2022-05-11,Manchester City,Raheem Sterling,1,raheemsterling_manchestercity,13.0,2.0
2022-05-11,Chelsea,Romelu Lukaku,1,romelulukaku_chelsea,8.0,1.0
2022-05-12,Tottenham,Harry Kane,2,harrykane_tottenham,15.0,3.0
2022-05-12,Tottenham,Son Heung-min,1,sonheungmin_tottenham,21.0,0.0
2022-05-15,Tottenham,Harry Kane,1,harrykane_tottenham,16.0,4.0
2022-05-15,Leicester City,James Maddison,1,jamesmaddison_leicestercity,10.0,0.0
2022-05-15,Leicester City,Jamie Vardy,2,jamievardy_leicestercity,14.0,0.0
2022-05-15,West Ham,Jarrod Bowen,2,jarrodbowen_westham,12.0,0.0
2022-05-15,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,11.0,1.0
2022-05-15,Everton,Richarlison,1,richarlison_everton,8.0,3.0
2022-05-15,Norwich City,Teemu Pukki,1,teemupukki_norwichcity,11.0,3.0
2022-05-19,Leicester City,James Maddison,1,jamesmaddison_leicestercity,11.0,0.0
2022-05-19,Everton,Richarlison,1,richarlison_everton,9.0,3.0
2022-05-22,Tottenham,Harry Kane,1,harrykane_tottenham,17.0,4.0
2022-05-22,Manchester City,Ilkay Gundogan,2,ilkaygundogan_manchestercity,8.0,0.0
2022-05-22,Leeds United,Jack Harrison,1,jackharrison_leedsunited,8.0,0.0
2022-05-22,Leicester City,James Maddison,1,jamesmaddison_leicestercity,12.0,0.0
2022-05-22,Southampton,James Ward-Prowse,1,jameswardprowse_southampton,10.0,4.0
2022-05-22,Leicester City,Jamie Vardy,1,jamievardy_leicestercity,15.0,0.0
2022-05-22,Chelsea,Kai Havertz,1,kaihavertz_chelsea,8.0,0.0
2022-05-22,West Ham,Michail Antonio,1,michailantonio_westham,10.0,0.0
2022-05-22,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,23.0,5.0
2022-05-22,Leeds United,Raphinha,1,raphinha_leedsunited,11.0,4.0
2022-05-22,Liverpool,Sadio Mane,1,sadiomane_liverpool,16.0,0.0
2022-05-22,Tottenham,Son Heung-min,2,sonheungmin_tottenham,23.0,0.0
2022-05-22,Crystal Palace,Wilfried Zaha,1,wilfriedzaha_crystalpalace,14.0,5.0
