date,team,player,value,player_team,cum_sum
2024-03-02,West Ham,Jarrod Bowen,1,jarrodbowen_westham,3.0
2024-03-02,Aston Villa,Leon Bailey,1,leonbailey_astonvilla,8.0
2024-03-02,Chelsea,Malo Gusto,1,malogusto_chelsea,5.0
2024-03-02,West Ham,Mohammed Kudus,1,mohammedkudus_westham,3.0
2024-03-02,Aston Villa,Moussa Diaby,1,moussadiaby_astonvilla,5.0
2024-03-03,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,6.0
2024-03-03,Manchester City,Julian Alvarez,1,julianalvarez_manchestercity,7.0
2024-03-03,Manchester City,Rodri,2,rodri_manchestercity,5.0
2024-03-04,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,8.0
2024-03-04,Arsenal,Kai Havertz,1,kaihavertz_arsenal,3.0
2024-03-10,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,5.0
2024-03-10,Tottenham,Son Heung-min,2,sonheungmin_tottenham,8.0
2024-03-11,Newcastle Utd,Bruno Guimaraes,1,brunoguimaraes_newcastleutd,5.0
2024-03-11,Chelsea,Cole Palmer,1,colepalmer_chelsea,8.0
2024-03-11,Chelsea,Conor Gallagher,1,conorgallagher_chelsea,5.0
2024-03-13,Luton Town,Alfie Doughty,1,alfiedoughty_lutontown,7.0
2024-03-16,Fulham,Antonee Robinson,1,antoneerobinson_fulham,6.0
2024-03-16,Nott'ham Forest,Morgan Gibbs-White,1,morgangibbswhite_notthamforest,5.0
2024-03-17,Aston Villa,Moussa Diaby,1,moussadiaby_astonvilla,6.0
2024-03-17,West Ham,Vladimir Coufal,1,vladimircoufal_westham,7.0
2024-03-30,Fulham,Andreas Pereira,1,andreaspereira_fulham,6.0
2024-03-30,Newcastle Utd,Anthony Gordon,1,anthonygordon_newcastleutd,6.0
2024-03-30,Tottenham,Brennan Johnson,1,brennanjohnson_tottenham,7.0
2024-03-30,Sheffield Utd,Gustavo Hamer,1,gustavohamer_sheffieldutd,4.0
2024-03-30,West Ham,Jarrod Bowen,1,jarrodbowen_westham,4.0
2024-03-30,West Ham,Lucas Paqueta,1,lucaspaqueta_westham,6.0
2024-03-30,West Ham,Mohammed Kudus,1,mohammedkudus_westham,4.0
2024-03-30,Nott'ham Forest,Morgan Gibbs-White,1,morgangibbswhite_notthamforest,6.0
2024-03-30,Aston Villa,Moussa Diaby,1,moussadiaby_astonvilla,7.0
2024-04-02,Fulham,Andreas Pereira,1,andreaspereira_fulham,7.0
2024-04-02,West Ham,Jarrod Bowen,1,jarrodbowen_westham,5.0
2024-04-02,Nott'ham Forest,Morgan Gibbs-White,1,morgangibbswhite_notthamforest,7.0
2024-04-02,Wolves,Pablo Sarabia,1,pablosarabia_wolves,7.0
2024-04-03,Manchester City,Jeremy Doku,1,jeremydoku_manchestercity,6.0
2024-04-03,Arsenal,Kai Havertz,1,kaihavertz_arsenal,4.0
2024-04-03,Manchester City,Rodri,1,rodri_manchestercity,6.0
2024-04-06,Arsenal,Kai Havertz,1,kaihavertz_arsenal,5.0
2024-04-06,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,6.0
2024-04-06,Manchester City,Rodri,1,rodri_manchestercity,7.0
2024-04-06,Aston Villa,Youri Tielemans,1,youritielemans_astonvilla,5.0
2024-04-07,Nott'ham Forest,Anthony Elanga,1,anthonyelanga_notthamforest,8.0
2024-04-07,Chelsea,Cole Palmer,1,colepalmer_chelsea,9.0
2024-04-07,Chelsea,Conor Gallagher,1,conorgallagher_chelsea,6.0
2024-04-07,Liverpool,Darwin Nunez,1,darwinnunez_liverpool,8.0
2024-04-07,Sheffield Utd,Gustavo Hamer,1,gustavohamer_sheffieldutd,5.0
2024-04-07,Tottenham,Son Heung-min,1,sonheungmin_tottenham,9.0
2024-04-13,Newcastle Utd,Anthony Gordon,2,anthonygordon_newcastleutd,8.0
2024-04-13,Newcastle Utd,Bruno Guimaraes,1,brunoguimaraes_newcastleutd,6.0
2024-04-13,Manchester City,Jeremy Doku,1,jeremydoku_manchestercity,7.0
2024-04-13,Manchester City,Julian Alvarez,1,julianalvarez_manchestercity,8.0
2024-04-14,Aston Villa,Youri Tielemans,1,youritielemans_astonvilla,6.0
2024-04-20,Brentford,Bryan Mbeumo,2,bryanmbeumo_brentford,5.0
2024-04-21,Liverpool,Harvey Elliott,1,harveyelliott_liverpool,3.0
2024-04-21,Aston Villa,Leon Bailey,1,leonbailey_astonvilla,9.0
2024-04-21,Crystal Palace,Michael Olise,1,michaelolise_crystalpalace,4.0
2024-04-21,Aston Villa,Ollie Watkins,2,olliewatkins_astonvilla,12.0
2024-04-23,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,9.0
2024-04-23,Arsenal,Declan Rice,1,declanrice_arsenal,6.0
2024-04-23,Arsenal,Martin Odegaard,2,martinodegaard_arsenal,8.0
2024-04-24,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,7.0
2024-04-24,Everton,Dwight McNeil,1,dwightmcneil_everton,6.0
2024-04-24,Crystal Palace,Jordan Ayew,1,jordanayew_crystalpalace,7.0
2024-04-25,Manchester City,Bernardo Silva,1,bernardosilva_manchestercity,5.0
2024-04-27,Newcastle Utd,Anthony Gordon,1,anthonygordon_newcastleutd,9.0
2024-04-27,Sheffield Utd,Gustavo Hamer,1,gustavohamer_sheffieldutd,6.0
2024-04-27,Newcastle Utd,Jacob Murphy,1,jacobmurphy_newcastleutd,4.0
2024-04-27,West Ham,Jarrod Bowen,1,jarrodbowen_westham,6.0
2024-04-27,Wolves,Matheus Cunha,1,matheuscunha_wolves,7.0
2024-04-27,West Ham,Mohammed Kudus,1,mohammedkudus_westham,5.0
2024-04-28,Arsenal,Declan Rice,1,declanrice_arsenal,7.0
2024-04-28,Arsenal,Kai Havertz,1,kaihavertz_arsenal,6.0
2024-04-28,Manchester City,Kevin De Bruyne,2,kevindebruyne_manchestercity,8.0
2024-05-02,Chelsea,Conor Gallagher,1,conorgallagher_chelsea,7.0
2024-05-04,Newcastle Utd,Anthony Gordon,1,anthonygordon_newcastleutd,10.0
2024-05-04,Arsenal,Declan Rice,1,declanrice_arsenal,8.0
2024-05-04,Newcastle Utd,Jacob Murphy,2,jacobmurphy_newcastleutd,6.0
2024-05-04,Nott'ham Forest,Morgan Gibbs-White,1,morgangibbswhite_notthamforest,8.0
2024-05-04,Manchester City,Phil Foden,1,philfoden_manchestercity,8.0
2024-05-04,Manchester City,Rodri,2,rodri_manchestercity,9.0
2024-05-05,Tottenham,Brennan Johnson,1,brennanjohnson_tottenham,8.0
2024-05-05,Liverpool,Harvey Elliott,1,harveyelliott_liverpool,4.0
2024-05-05,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,10.0
2024-05-11,Luton Town,Alfie Doughty,1,alfiedoughty_lutontown,8.0
2024-05-11,Manchester City,Bernardo Silva,2,bernardosilva_manchestercity,7.0
2024-05-11,Tottenham,Brennan Johnson,1,brennanjohnson_tottenham,9.0
2024-05-11,Brentford,Bryan Mbeumo,1,bryanmbeumo_brentford,6.0
2024-05-11,Chelsea,Cole Palmer,1,colepalmer_chelsea,10.0
2024-05-11,Tottenham,James Maddison,1,jamesmaddison_tottenham,8.0
2024-05-11,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,9.0
2024-05-11,Crystal Palace,Michael Olise,1,michaelolise_crystalpalace,5.0
2024-05-11,West Ham,Mohammed Kudus,1,mohammedkudus_westham,6.0
2024-05-11,Nott'ham Forest,Morgan Gibbs-White,2,morgangibbswhite_notthamforest,10.0
2024-05-12,Arsenal,Kai Havertz,1,kaihavertz_arsenal,7.0
2024-05-13,Liverpool,Harvey Elliott,1,harveyelliott_liverpool,5.0
2024-05-13,Aston Villa,Moussa Diaby,1,moussadiaby_astonvilla,8.0
2024-05-13,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,13.0
2024-05-14,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,10.0
2024-05-15,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,8.0
2024-05-15,Newcastle Utd,Jacob Murphy,1,jacobmurphy_newcastleutd,7.0
2024-05-15,Chelsea,Malo Gusto,1,malogusto_chelsea,6.0
2024-05-19,Nott'ham Forest,Anthony Elanga,1,anthonyelanga_notthamforest,9.0
2024-05-19,Manchester City,Bernardo Silva,2,bernardosilva_manchestercity,9.0
2024-05-19,Tottenham,Brennan Johnson,1,brennanjohnson_tottenham,10.0
2024-05-19,Newcastle Utd,Bruno Guimaraes,2,brunoguimaraes_newcastleutd,8.0
2024-05-19,Chelsea,Cole Palmer,1,colepalmer_chelsea,11.0
2024-05-19,Fulham,Harry Wilson,2,harrywilson_fulham,6.0
2024-05-19,Liverpool,Harvey Elliott,1,harveyelliott_liverpool,6.0
2024-05-19,Tottenham,James Maddison,1,jamesmaddison_tottenham,9.0
2024-05-19,Manchester City,Jeremy Doku,1,jeremydoku_manchestercity,8.0
2024-05-19,Arsenal,Martin Odegaard,2,martinodegaard_arsenal,10.0
