date,player_team,value,rank,player,team
2020-11-29,riyadmahrez_manchestercity,1.0,22.0,Riyad Mahrez,Manchester City
2020-11-29,sadiomane_liverpool,1.0,23.0,Sadio Mane,Liverpool
2020-11-29,saidbenrahma_westham,1.0,24.0,Said Benrahma,West Ham
2020-11-29,trentalexanderarnold_liverpool,1.0,25.0,Trent Alexander-Arnold,Liverpool
2020-11-29,vladimircoufal_westham,1.0,26.0,Vladimir Coufal,West Ham
2020-11-29,bernardosilva_manchestercity,0.0,27.0,Bernardo Silva,Manchester City
2020-11-29,raphinha_leedsunited,0.0,28.0,Raphinha,Leeds United
2020-11-30,harrykane_tottenham,9.0,1.0,Harry Kane,Tottenham
2020-11-30,jackgrealish_astonvilla,5.0,2.0,Jack Grealish,Aston Villa
2020-11-30,kevindebruyne_manchestercity,5.0,3.0,Kevin De Bruyne,Manchester City
2020-11-30,lucasdigne_everton,4.0,4.0,Lucas Digne,Everton
2020-11-30,marcusrashford_manchesterutd,4.0,5.0,Marcus Rashford,Manchester Utd
2020-11-30,aaroncresswell_westham,3.0,6.0,Aaron Cresswell,West Ham
2020-11-30,andrewrobertson_liverpool,3.0,7.0,Andrew Robertson,Liverpool
2020-11-30,brunofernandes_manchesterutd,3.0,8.0,Bruno Fernandes,Manchester Utd
2020-11-30,jackharrison_leedsunited,3.0,9.0,Jack Harrison,Leeds United
2020-11-30,jameswardprowse_southampton,2.0,10.0,James Ward-Prowse,Southampton
2020-11-30,jamievardy_leicestercity,2.0,11.0,Jamie Vardy,Leicester City
2020-11-30,matheuspereira_westbrom,2.0,12.0,Matheus Pereira,West Brom
2020-11-30,pascalgross_brighton,2.0,13.0,Pascal Gross,Brighton
2020-11-30,pedroneto_wolves,2.0,14.0,Pedro Neto,Wolves
2020-11-30,robertofirmino_liverpool,2.0,15.0,Roberto Firmino,Liverpool
2020-11-30,saidbenrahma_westham,2.0,16.0,Said Benrahma,West Ham
2020-11-30,sonheungmin_tottenham,2.0,17.0,Son Heung-min,Tottenham
2020-11-30,timowerner_chelsea,2.0,18.0,Timo Werner,Chelsea
2020-11-30,bertrandtraore_astonvilla,1.0,19.0,Bertrand Traore,Aston Villa
2020-11-30,eberechieze_crystalpalace,1.0,20.0,Eberechi Eze,Crystal Palace
2020-11-30,patrickbamford_leedsunited,1.0,21.0,Patrick Bamford,Leeds United
2020-11-30,raheemsterling_manchestercity,1.0,22.0,Raheem Sterling,Manchester City
2020-11-30,riyadmahrez_manchestercity,1.0,23.0,Riyad Mahrez,Manchester City
2020-11-30,sadiomane_liverpool,1.0,24.0,Sadio Mane,Liverpool
2020-11-30,trentalexanderarnold_liverpool,1.0,25.0,Trent Alexander-Arnold,Liverpool
2020-11-30,vladimircoufal_westham,1.0,26.0,Vladimir Coufal,West Ham
2020-11-30,bernardosilva_manchestercity,0.0,27.0,Bernardo Silva,Manchester City
2020-11-30,raphinha_leedsunited,0.0,28.0,Raphinha,Leeds United
2020-12-05,harrykane_tottenham,9.0,1.0,Harry Kane,Tottenham
2020-12-05,kevindebruyne_manchestercity,6.0,2.0,Kevin De Bruyne,Manchester City
2020-12-05,jackgrealish_astonvilla,5.0,3.0,Jack Grealish,Aston Villa
2020-12-05,brunofernandes_manchesterutd,4.0,4.0,Bruno Fernandes,Manchester Utd
2020-12-05,lucasdigne_everton,4.0,5.0,Lucas Digne,Everton
2020-12-05,marcusrashford_manchesterutd,4.0,6.0,Marcus Rashford,Manchester Utd
2020-12-05,aaroncresswell_westham,3.0,7.0,Aaron Cresswell,West Ham
2020-12-05,andrewrobertson_liverpool,3.0,8.0,Andrew Robertson,Liverpool
2020-12-05,jackharrison_leedsunited,3.0,9.0,Jack Harrison,Leeds United
2020-12-05,timowerner_chelsea,3.0,10.0,Timo Werner,Chelsea
2020-12-05,jameswardprowse_southampton,2.0,11.0,James Ward-Prowse,Southampton
2020-12-05,jamievardy_leicestercity,2.0,12.0,Jamie Vardy,Leicester City
2020-12-05,matheuspereira_westbrom,2.0,13.0,Matheus Pereira,West Brom
2020-12-05,pascalgross_brighton,2.0,14.0,Pascal Gross,Brighton
2020-12-05,pedroneto_wolves,2.0,15.0,Pedro Neto,Wolves
2020-12-05,robertofirmino_liverpool,2.0,16.0,Roberto Firmino,Liverpool
2020-12-05,saidbenrahma_westham,2.0,17.0,Said Benrahma,West Ham
2020-12-05,sonheungmin_tottenham,2.0,18.0,Son Heung-min,Tottenham
2020-12-05,bertrandtraore_astonvilla,1.0,19.0,Bertrand Traore,Aston Villa
2020-12-05,eberechieze_crystalpalace,1.0,20.0,Eberechi Eze,Crystal Palace
2020-12-05,patrickbamford_leedsunited,1.0,21.0,Patrick Bamford,Leeds United
2020-12-05,raheemsterling_manchestercity,1.0,22.0,Raheem Sterling,Manchester City
2020-12-05,riyadmahrez_manchestercity,1.0,23.0,Riyad Mahrez,Manchester City
2020-12-05,sadiomane_liverpool,1.0,24.0,Sadio Mane,Liverpool
2020-12-05,trentalexanderarnold_liverpool,1.0,25.0,Trent Alexander-Arnold,Liverpool
2020-12-05,vladimircoufal_westham,1.0,26.0,Vladimir Coufal,West Ham
2020-12-05,bernardosilva_manchestercity,0.0,27.0,Bernardo Silva,Manchester City
2020-12-05,raphinha_leedsunited,0.0,28.0,Raphinha,Leeds United
2020-12-06,harrykane_tottenham,10.0,1.0,Harry Kane,Tottenham
2020-12-06,kevindebruyne_manchestercity,6.0,2.0,Kevin De Bruyne,Manchester City
2020-12-06,jackgrealish_astonvilla,5.0,3.0,Jack Grealish,Aston Villa
2020-12-06,brunofernandes_manchesterutd,4.0,4.0,Bruno Fernandes,Manchester Utd
2020-12-06,lucasdigne_everton,4.0,5.0,Lucas Digne,Everton
2020-12-06,marcusrashford_manchesterutd,4.0,6.0,Marcus Rashford,Manchester Utd
2020-12-06,aaroncresswell_westham,3.0,7.0,Aaron Cresswell,West Ham
2020-12-06,andrewrobertson_liverpool,3.0,8.0,Andrew Robertson,Liverpool
2020-12-06,jackharrison_leedsunited,3.0,9.0,Jack Harrison,Leeds United
2020-12-06,sonheungmin_tottenham,3.0,10.0,Son Heung-min,Tottenham
2020-12-06,timowerner_chelsea,3.0,11.0,Timo Werner,Chelsea
2020-12-06,eberechieze_crystalpalace,2.0,12.0,Eberechi Eze,Crystal Palace
2020-12-06,jameswardprowse_southampton,2.0,13.0,James Ward-Prowse,Southampton
2020-12-06,jamievardy_leicestercity,2.0,14.0,Jamie Vardy,Leicester City
2020-12-06,matheuspereira_westbrom,2.0,15.0,Matheus Pereira,West Brom
2020-12-06,pascalgross_brighton,2.0,16.0,Pascal Gross,Brighton
2020-12-06,pedroneto_wolves,2.0,17.0,Pedro Neto,Wolves
2020-12-06,robertofirmino_liverpool,2.0,18.0,Roberto Firmino,Liverpool
2020-12-06,saidbenrahma_westham,2.0,19.0,Said Benrahma,West Ham
2020-12-06,bertrandtraore_astonvilla,1.0,20.0,Bertrand Traore,Aston Villa
2020-12-06,patrickbamford_leedsunited,1.0,21.0,Patrick Bamford,Leeds United
2020-12-06,raheemsterling_manchestercity,1.0,22.0,Raheem Sterling,Manchester City
2020-12-06,riyadmahrez_manchestercity,1.0,23.0,Riyad Mahrez,Manchester City
2020-12-06,sadiomane_liverpool,1.0,24.0,Sadio Mane,Liverpool
2020-12-06,trentalexanderarnold_liverpool,1.0,25.0,Trent Alexander-Arnold,Liverpool
2020-12-06,vladimircoufal_westham,1.0,26.0,Vladimir Coufal,West Ham
2020-12-06,bernardosilva_manchestercity,0.0,27.0,Bernardo Silva,Manchester City
2020-12-06,raphinha_leedsunited,0.0,28.0,Raphinha,Leeds United
2020-12-07,harrykane_tottenham,10.0,1.0,Harry Kane,Tottenham
2020-12-07,kevindebruyne_manchestercity,6.0,2.0,Kevin De Bruyne,Manchester City
2020-12-07,jackgrealish_astonvilla,5.0,3.0,Jack Grealish,Aston Villa
2020-12-07,brunofernandes_manchesterutd,4.0,4.0,Bruno Fernandes,Manchester Utd
2020-12-07,lucasdigne_everton,4.0,5.0,Lucas Digne,Everton
2020-12-07,marcusrashford_manchesterutd,4.0,6.0,Marcus Rashford,Manchester Utd
2020-12-07,aaroncresswell_westham,3.0,7.0,Aaron Cresswell,West Ham
2020-12-07,andrewrobertson_liverpool,3.0,8.0,Andrew Robertson,Liverpool
2020-12-07,jackharrison_leedsunited,3.0,9.0,Jack Harrison,Leeds United
2020-12-07,jameswardprowse_southampton,3.0,10.0,James Ward-Prowse,Southampton
2020-12-07,sonheungmin_tottenham,3.0,11.0,Son Heung-min,Tottenham
2020-12-07,timowerner_chelsea,3.0,12.0,Timo Werner,Chelsea
2020-12-07,eberechieze_crystalpalace,2.0,13.0,Eberechi Eze,Crystal Palace
2020-12-07,jamievardy_leicestercity,2.0,14.0,Jamie Vardy,Leicester City
2020-12-07,matheuspereira_westbrom,2.0,15.0,Matheus Pereira,West Brom
2020-12-07,pascalgross_brighton,2.0,16.0,Pascal Gross,Brighton
2020-12-07,pedroneto_wolves,2.0,17.0,Pedro Neto,Wolves
2020-12-07,robertofirmino_liverpool,2.0,18.0,Roberto Firmino,Liverpool
2020-12-07,saidbenrahma_westham,2.0,19.0,Said Benrahma,West Ham
2020-12-07,bertrandtraore_astonvilla,1.0,20.0,Bertrand Traore,Aston Villa
2020-12-07,patrickbamford_leedsunited,1.0,21.0,Patrick Bamford,Leeds United
2020-12-07,raheemsterling_manchestercity,1.0,22.0,Raheem Sterling,Manchester City
2020-12-07,riyadmahrez_manchestercity,1.0,23.0,Riyad Mahrez,Manchester City
2020-12-07,sadiomane_liverpool,1.0,24.0,Sadio Mane,Liverpool
2020-12-07,trentalexanderarnold_liverpool,1.0,25.0,Trent Alexander-Arnold,Liverpool
2020-12-07,vladimircoufal_westham,1.0,26.0,Vladimir Coufal,West Ham
2020-12-07,bernardosilva_manchestercity,0.0,27.0,Bernardo Silva,Manchester City
2020-12-07,raphinha_leedsunited,0.0,28.0,Raphinha,Leeds United
2020-12-11,harrykane_tottenham,10.0,1.0,Harry Kane,Tottenham
2020-12-11,kevindebruyne_manchestercity,6.0,2.0,Kevin De Bruyne,Manchester City
2020-12-11,jackgrealish_astonvilla,5.0,3.0,Jack Grealish,Aston Villa
2020-12-11,aaroncresswell_westham,4.0,4.0,Aaron Cresswell,West Ham
2020-12-11,brunofernandes_manchesterutd,4.0,5.0,Bruno Fernandes,Manchester Utd
2020-12-11,lucasdigne_everton,4.0,6.0,Lucas Digne,Everton
2020-12-11,marcusrashford_manchesterutd,4.0,7.0,Marcus Rashford,Manchester Utd
2020-12-11,andrewrobertson_liverpool,3.0,8.0,Andrew Robertson,Liverpool
2020-12-11,jackharrison_leedsunited,3.0,9.0,Jack Harrison,Leeds United
2020-12-11,jameswardprowse_southampton,3.0,10.0,James Ward-Prowse,Southampton
2020-12-11,sonheungmin_tottenham,3.0,11.0,Son Heung-min,Tottenham
2020-12-11,timowerner_chelsea,3.0,12.0,Timo Werner,Chelsea
2020-12-11,eberechieze_crystalpalace,2.0,13.0,Eberechi Eze,Crystal Palace
2020-12-11,jamievardy_leicestercity,2.0,14.0,Jamie Vardy,Leicester City
2020-12-11,matheuspereira_westbrom,2.0,15.0,Matheus Pereira,West Brom
2020-12-11,pascalgross_brighton,2.0,16.0,Pascal Gross,Brighton
2020-12-11,pedroneto_wolves,2.0,17.0,Pedro Neto,Wolves
2020-12-11,robertofirmino_liverpool,2.0,18.0,Roberto Firmino,Liverpool
2020-12-11,saidbenrahma_westham,2.0,19.0,Said Benrahma,West Ham
2020-12-11,bertrandtraore_astonvilla,1.0,20.0,Bertrand Traore,Aston Villa
2020-12-11,patrickbamford_leedsunited,1.0,21.0,Patrick Bamford,Leeds United
2020-12-11,raheemsterling_manchestercity,1.0,22.0,Raheem Sterling,Manchester City
2020-12-11,riyadmahrez_manchestercity,1.0,23.0,Riyad Mahrez,Manchester City
2020-12-11,sadiomane_liverpool,1.0,24.0,Sadio Mane,Liverpool
2020-12-11,trentalexanderarnold_liverpool,1.0,25.0,Trent Alexander-Arnold,Liverpool
2020-12-11,vladimircoufal_westham,1.0,26.0,Vladimir Coufal,West Ham
2020-12-11,bernardosilva_manchestercity,0.0,27.0,Bernardo Silva,Manchester City
2020-12-11,raphinha_leedsunited,0.0,28.0,Raphinha,Leeds United
2020-12-13,harrykane_tottenham,10.0,1.0,Harry Kane,Tottenham
2020-12-13,kevindebruyne_manchestercity,6.0,2.0,Kevin De Bruyne,Manchester City
2020-12-13,jackgrealish_astonvilla,5.0,3.0,Jack Grealish,Aston Villa
2020-12-13,aaroncresswell_westham,4.0,4.0,Aaron Cresswell,West Ham
2020-12-13,brunofernandes_manchesterutd,4.0,5.0,Bruno Fernandes,Manchester Utd
2020-12-13,jamievardy_leicestercity,4.0,6.0,Jamie Vardy,Leicester City
2020-12-13,lucasdigne_everton,4.0,7.0,Lucas Digne,Everton
2020-12-13,marcusrashford_manchesterutd,4.0,8.0,Marcus Rashford,Manchester Utd
2020-12-13,sonheungmin_tottenham,4.0,9.0,Son Heung-min,Tottenham
2020-12-13,andrewrobertson_liverpool,3.0,10.0,Andrew Robertson,Liverpool
2020-12-13,jackharrison_leedsunited,3.0,11.0,Jack Harrison,Leeds United
2020-12-13,jameswardprowse_southampton,3.0,12.0,James Ward-Prowse,Southampton
2020-12-13,timowerner_chelsea,3.0,13.0,Timo Werner,Chelsea
2020-12-13,eberechieze_crystalpalace,2.0,14.0,Eberechi Eze,Crystal Palace
2020-12-13,matheuspereira_westbrom,2.0,15.0,Matheus Pereira,West Brom
2020-12-13,pascalgross_brighton,2.0,16.0,Pascal Gross,Brighton
2020-12-13,pedroneto_wolves,2.0,17.0,Pedro Neto,Wolves
2020-12-13,robertofirmino_liverpool,2.0,18.0,Roberto Firmino,Liverpool
2020-12-13,saidbenrahma_westham,2.0,19.0,Said Benrahma,West Ham
2020-12-13,bertrandtraore_astonvilla,1.0,20.0,Bertrand Traore,Aston Villa
2020-12-13,patrickbamford_leedsunited,1.0,21.0,Patrick Bamford,Leeds United
2020-12-13,raheemsterling_manchestercity,1.0,22.0,Raheem Sterling,Manchester City
2020-12-13,riyadmahrez_manchestercity,1.0,23.0,Riyad Mahrez,Manchester City
2020-12-13,sadiomane_liverpool,1.0,24.0,Sadio Mane,Liverpool
2020-12-13,trentalexanderarnold_liverpool,1.0,25.0,Trent Alexander-Arnold,Liverpool
2020-12-13,vladimircoufal_westham,1.0,26.0,Vladimir Coufal,West Ham
2020-12-13,bernardosilva_manchestercity,0.0,27.0,Bernardo Silva,Manchester City
2020-12-13,raphinha_leedsunited,0.0,28.0,Raphinha,Leeds United
2020-12-15,harrykane_tottenham,10.0,1.0,Harry Kane,Tottenham
2020-12-15,kevindebruyne_manchestercity,6.0,2.0,Kevin De Bruyne,Manchester City
2020-12-15,jackgrealish_astonvilla,5.0,3.0,Jack Grealish,Aston Villa
2020-12-15,aaroncresswell_westham,4.0,4.0,Aaron Cresswell,West Ham
2020-12-15,brunofernandes_manchesterutd,4.0,5.0,Bruno Fernandes,Manchester Utd
2020-12-15,jamievardy_leicestercity,4.0,6.0,Jamie Vardy,Leicester City
2020-12-15,lucasdigne_everton,4.0,7.0,Lucas Digne,Everton
2020-12-15,marcusrashford_manchesterutd,4.0,8.0,Marcus Rashford,Manchester Utd
2020-12-15,sonheungmin_tottenham,4.0,9.0,Son Heung-min,Tottenham
2020-12-15,andrewrobertson_liverpool,3.0,10.0,Andrew Robertson,Liverpool
2020-12-15,jackharrison_leedsunited,3.0,11.0,Jack Harrison,Leeds United
2020-12-15,jameswardprowse_southampton,3.0,12.0,James Ward-Prowse,Southampton
2020-12-15,timowerner_chelsea,3.0,13.0,Timo Werner,Chelsea
2020-12-15,eberechieze_crystalpalace,2.0,14.0,Eberechi Eze,Crystal Palace
2020-12-15,matheuspereira_westbrom,2.0,15.0,Matheus Pereira,West Brom
2020-12-15,pascalgross_brighton,2.0,16.0,Pascal Gross,Brighton
2020-12-15,pedroneto_wolves,2.0,17.0,Pedro Neto,Wolves
2020-12-15,raheemsterling_manchestercity,2.0,18.0,Raheem Sterling,Manchester City
2020-12-15,robertofirmino_liverpool,2.0,19.0,Roberto Firmino,Liverpool
2020-12-15,saidbenrahma_westham,2.0,20.0,Said Benrahma,West Ham
2020-12-15,bertrandtraore_astonvilla,1.0,21.0,Bertrand Traore,Aston Villa
2020-12-15,patrickbamford_leedsunited,1.0,22.0,Patrick Bamford,Leeds United
2020-12-15,riyadmahrez_manchestercity,1.0,23.0,Riyad Mahrez,Manchester City
2020-12-15,sadiomane_liverpool,1.0,24.0,Sadio Mane,Liverpool
2020-12-15,trentalexanderarnold_liverpool,1.0,25.0,Trent Alexander-Arnold,Liverpool
2020-12-15,vladimircoufal_westham,1.0,26.0,Vladimir Coufal,West Ham
2020-12-15,bernardosilva_manchestercity,0.0,27.0,Bernardo Silva,Manchester City
2020-12-15,raphinha_leedsunited,0.0,28.0,Raphinha,Leeds United
2020-12-16,harrykane_tottenham,10.0,1.0,Harry Kane,Tottenham
2020-12-16,kevindebruyne_manchestercity,6.0,2.0,Kevin De Bruyne,Manchester City
2020-12-16,jackgrealish_astonvilla,5.0,3.0,Jack Grealish,Aston Villa
2020-12-16,aaroncresswell_westham,4.0,4.0,Aaron Cresswell,West Ham
2020-12-16,andrewrobertson_liverpool,4.0,5.0,Andrew Robertson,Liverpool
2020-12-16,brunofernandes_manchesterutd,4.0,6.0,Bruno Fernandes,Manchester Utd
2020-12-16,jackharrison_leedsunited,4.0,7.0,Jack Harrison,Leeds United
2020-12-16,jamievardy_leicestercity,4.0,8.0,Jamie Vardy,Leicester City
2020-12-16,lucasdigne_everton,4.0,9.0,Lucas Digne,Everton
2020-12-16,marcusrashford_manchesterutd,4.0,10.0,Marcus Rashford,Manchester Utd
2020-12-16,sonheungmin_tottenham,4.0,11.0,Son Heung-min,Tottenham
2020-12-16,jameswardprowse_southampton,3.0,12.0,James Ward-Prowse,Southampton
2020-12-16,timowerner_chelsea,3.0,13.0,Timo Werner,Chelsea
2020-12-16,eberechieze_crystalpalace,2.0,14.0,Eberechi Eze,Crystal Palace
2020-12-16,matheuspereira_westbrom,2.0,15.0,Matheus Pereira,West Brom
2020-12-16,pascalgross_brighton,2.0,16.0,Pascal Gross,Brighton
2020-12-16,pedroneto_wolves,2.0,17.0,Pedro Neto,Wolves
2020-12-16,raheemsterling_manchestercity,2.0,18.0,Raheem Sterling,Manchester City
2020-12-16,robertofirmino_liverpool,2.0,19.0,Roberto Firmino,Liverpool
2020-12-16,saidbenrahma_westham,2.0,20.0,Said Benrahma,West Ham
2020-12-16,vladimircoufal_westham,2.0,21.0,Vladimir Coufal,West Ham
2020-12-16,bertrandtraore_astonvilla,1.0,22.0,Bertrand Traore,Aston Villa
2020-12-16,patrickbamford_leedsunited,1.0,23.0,Patrick Bamford,Leeds United
2020-12-16,riyadmahrez_manchestercity,1.0,24.0,Riyad Mahrez,Manchester City
2020-12-16,sadiomane_liverpool,1.0,25.0,Sadio Mane,Liverpool
2020-12-16,trentalexanderarnold_liverpool,1.0,26.0,Trent Alexander-Arnold,Liverpool
2020-12-16,bernardosilva_manchestercity,0.0,27.0,Bernardo Silva,Manchester City
2020-12-16,raphinha_leedsunited,0.0,28.0,Raphinha,Leeds United
2020-12-19,harrykane_tottenham,10.0,1.0,Harry Kane,Tottenham
2020-12-19,kevindebruyne_manchestercity,7.0,2.0,Kevin De Bruyne,Manchester City
2020-12-19,andrewrobertson_liverpool,5.0,3.0,Andrew Robertson,Liverpool
2020-12-19,jackgrealish_astonvilla,5.0,4.0,Jack Grealish,Aston Villa
2020-12-19,aaroncresswell_westham,4.0,5.0,Aaron Cresswell,West Ham
2020-12-19,brunofernandes_manchesterutd,4.0,6.0,Bruno Fernandes,Manchester Utd
2020-12-19,jackharrison_leedsunited,4.0,7.0,Jack Harrison,Leeds United
2020-12-19,jamievardy_leicestercity,4.0,8.0,Jamie Vardy,Leicester City
2020-12-19,lucasdigne_everton,4.0,9.0,Lucas Digne,Everton
2020-12-19,marcusrashford_manchesterutd,4.0,10.0,Marcus Rashford,Manchester Utd
2020-12-19,sonheungmin_tottenham,4.0,11.0,Son Heung-min,Tottenham
2020-12-19,jameswardprowse_southampton,3.0,12.0,James Ward-Prowse,Southampton
2020-12-19,robertofirmino_liverpool,3.0,13.0,Roberto Firmino,Liverpool
2020-12-19,timowerner_chelsea,3.0,14.0,Timo Werner,Chelsea
2020-12-19,eberechieze_crystalpalace,2.0,15.0,Eberechi Eze,Crystal Palace
2020-12-19,matheuspereira_westbrom,2.0,16.0,Matheus Pereira,West Brom
2020-12-19,pascalgross_brighton,2.0,17.0,Pascal Gross,Brighton
2020-12-19,pedroneto_wolves,2.0,18.0,Pedro Neto,Wolves
2020-12-19,raheemsterling_manchestercity,2.0,19.0,Raheem Sterling,Manchester City
2020-12-19,sadiomane_liverpool,2.0,20.0,Sadio Mane,Liverpool
2020-12-19,saidbenrahma_westham,2.0,21.0,Said Benrahma,West Ham
2020-12-19,trentalexanderarnold_liverpool,2.0,22.0,Trent Alexander-Arnold,Liverpool
2020-12-19,vladimircoufal_westham,2.0,23.0,Vladimir Coufal,West Ham
2020-12-19,bertrandtraore_astonvilla,1.0,24.0,Bertrand Traore,Aston Villa
2020-12-19,patrickbamford_leedsunited,1.0,25.0,Patrick Bamford,Leeds United
2020-12-19,riyadmahrez_manchestercity,1.0,26.0,Riyad Mahrez,Manchester City
2020-12-19,bernardosilva_manchestercity,0.0,27.0,Bernardo Silva,Manchester City
2020-12-19,raphinha_leedsunited,0.0,28.0,Raphinha,Leeds United
2020-12-20,harrykane_tottenham,10.0,1.0,Harry Kane,Tottenham
2020-12-20,kevindebruyne_manchestercity,7.0,2.0,Kevin De Bruyne,Manchester City
2020-12-20,jackgrealish_astonvilla,6.0,3.0,Jack Grealish,Aston Villa
2020-12-20,andrewrobertson_liverpool,5.0,4.0,Andrew Robertson,Liverpool
2020-12-20,brunofernandes_manchesterutd,5.0,5.0,Bruno Fernandes,Manchester Utd
2020-12-20,aaroncresswell_westham,4.0,6.0,Aaron Cresswell,West Ham
2020-12-20,jackharrison_leedsunited,4.0,7.0,Jack Harrison,Leeds United
2020-12-20,jamievardy_leicestercity,4.0,8.0,Jamie Vardy,Leicester City
2020-12-20,lucasdigne_everton,4.0,9.0,Lucas Digne,Everton
2020-12-20,marcusrashford_manchesterutd,4.0,10.0,Marcus Rashford,Manchester Utd
2020-12-20,sonheungmin_tottenham,4.0,11.0,Son Heung-min,Tottenham
2020-12-20,jameswardprowse_southampton,3.0,12.0,James Ward-Prowse,Southampton
2020-12-20,robertofirmino_liverpool,3.0,13.0,Roberto Firmino,Liverpool
2020-12-20,timowerner_chelsea,3.0,14.0,Timo Werner,Chelsea
2020-12-20,bertrandtraore_astonvilla,2.0,15.0,Bertrand Traore,Aston Villa
2020-12-20,eberechieze_crystalpalace,2.0,16.0,Eberechi Eze,Crystal Palace
2020-12-20,matheuspereira_westbrom,2.0,17.0,Matheus Pereira,West Brom
2020-12-20,pascalgross_brighton,2.0,18.0,Pascal Gross,Brighton
2020-12-20,pedroneto_wolves,2.0,19.0,Pedro Neto,Wolves
2020-12-20,raheemsterling_manchestercity,2.0,20.0,Raheem Sterling,Manchester City
2020-12-20,raphinha_leedsunited,2.0,21.0,Raphinha,Leeds United
2020-12-20,sadiomane_liverpool,2.0,22.0,Sadio Mane,Liverpool
2020-12-20,saidbenrahma_westham,2.0,23.0,Said Benrahma,West Ham
2020-12-20,trentalexanderarnold_liverpool,2.0,24.0,Trent Alexander-Arnold,Liverpool
2020-12-20,vladimircoufal_westham,2.0,25.0,Vladimir Coufal,West Ham
2020-12-20,patrickbamford_leedsunited,1.0,26.0,Patrick Bamford,Leeds United
2020-12-20,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2020-12-20,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2020-12-21,harrykane_tottenham,10.0,1.0,Harry Kane,Tottenham
2020-12-21,kevindebruyne_manchestercity,7.0,2.0,Kevin De Bruyne,Manchester City
2020-12-21,jackgrealish_astonvilla,6.0,3.0,Jack Grealish,Aston Villa
2020-12-21,andrewrobertson_liverpool,5.0,4.0,Andrew Robertson,Liverpool
2020-12-21,brunofernandes_manchesterutd,5.0,5.0,Bruno Fernandes,Manchester Utd
2020-12-21,aaroncresswell_westham,4.0,6.0,Aaron Cresswell,West Ham
2020-12-21,jackharrison_leedsunited,4.0,7.0,Jack Harrison,Leeds United
2020-12-21,jamievardy_leicestercity,4.0,8.0,Jamie Vardy,Leicester City
2020-12-21,lucasdigne_everton,4.0,9.0,Lucas Digne,Everton
2020-12-21,marcusrashford_manchesterutd,4.0,10.0,Marcus Rashford,Manchester Utd
2020-12-21,sonheungmin_tottenham,4.0,11.0,Son Heung-min,Tottenham
2020-12-21,timowerner_chelsea,4.0,12.0,Timo Werner,Chelsea
2020-12-21,jameswardprowse_southampton,3.0,13.0,James Ward-Prowse,Southampton
2020-12-21,robertofirmino_liverpool,3.0,14.0,Roberto Firmino,Liverpool
2020-12-21,bertrandtraore_astonvilla,2.0,15.0,Bertrand Traore,Aston Villa
2020-12-21,eberechieze_crystalpalace,2.0,16.0,Eberechi Eze,Crystal Palace
2020-12-21,matheuspereira_westbrom,2.0,17.0,Matheus Pereira,West Brom
2020-12-21,pascalgross_brighton,2.0,18.0,Pascal Gross,Brighton
2020-12-21,pedroneto_wolves,2.0,19.0,Pedro Neto,Wolves
2020-12-21,raheemsterling_manchestercity,2.0,20.0,Raheem Sterling,Manchester City
2020-12-21,raphinha_leedsunited,2.0,21.0,Raphinha,Leeds United
2020-12-21,sadiomane_liverpool,2.0,22.0,Sadio Mane,Liverpool
2020-12-21,saidbenrahma_westham,2.0,23.0,Said Benrahma,West Ham
2020-12-21,trentalexanderarnold_liverpool,2.0,24.0,Trent Alexander-Arnold,Liverpool
2020-12-21,vladimircoufal_westham,2.0,25.0,Vladimir Coufal,West Ham
2020-12-21,patrickbamford_leedsunited,1.0,26.0,Patrick Bamford,Leeds United
2020-12-21,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2020-12-21,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2020-12-26,harrykane_tottenham,10.0,1.0,Harry Kane,Tottenham
2020-12-26,kevindebruyne_manchestercity,7.0,2.0,Kevin De Bruyne,Manchester City
2020-12-26,brunofernandes_manchesterutd,6.0,3.0,Bruno Fernandes,Manchester Utd
2020-12-26,jackgrealish_astonvilla,6.0,4.0,Jack Grealish,Aston Villa
2020-12-26,andrewrobertson_liverpool,5.0,5.0,Andrew Robertson,Liverpool
2020-12-26,aaroncresswell_westham,4.0,6.0,Aaron Cresswell,West Ham
2020-12-26,jackharrison_leedsunited,4.0,7.0,Jack Harrison,Leeds United
2020-12-26,jamievardy_leicestercity,4.0,8.0,Jamie Vardy,Leicester City
2020-12-26,lucasdigne_everton,4.0,9.0,Lucas Digne,Everton
2020-12-26,marcusrashford_manchesterutd,4.0,10.0,Marcus Rashford,Manchester Utd
2020-12-26,sonheungmin_tottenham,4.0,11.0,Son Heung-min,Tottenham
2020-12-26,timowerner_chelsea,4.0,12.0,Timo Werner,Chelsea
2020-12-26,jameswardprowse_southampton,3.0,13.0,James Ward-Prowse,Southampton
2020-12-26,raheemsterling_manchestercity,3.0,14.0,Raheem Sterling,Manchester City
2020-12-26,robertofirmino_liverpool,3.0,15.0,Roberto Firmino,Liverpool
2020-12-26,bertrandtraore_astonvilla,2.0,16.0,Bertrand Traore,Aston Villa
2020-12-26,eberechieze_crystalpalace,2.0,17.0,Eberechi Eze,Crystal Palace
2020-12-26,matheuspereira_westbrom,2.0,18.0,Matheus Pereira,West Brom
