date,team,player,value,player_team,cum_sum,pk
2021-05-09,West Brom,Matheus Pereira,1,matheuspereira_westbrom,10.0,4.0
2021-05-09,Arsenal,Nicolas Pepe,1,nicolaspepe_arsenal,6.0,1.0
2021-05-10,Burnley,Chris Wood,1,chriswood_burnley,12.0,2.0
2021-05-11,Southampton,Che Adams,1,cheadams_southampton,8.0,0.0
2021-05-11,Crystal Palace,Christian Benteke,1,christianbenteke_crystalpalace,8.0,0.0
2021-05-11,Southampton,Danny Ings,2,dannyings_southampton,12.0,2.0
2021-05-13,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,18.0,9.0
2021-05-13,Liverpool,Diogo Jota,1,diogojota_liverpool,9.0,0.0
2021-05-13,Manchester Utd,Marcus Rashford,1,marcusrashford_manchesterutd,11.0,0.0
2021-05-13,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,21.0,6.0
2021-05-13,Liverpool,Roberto Firmino,2,robertofirmino_liverpool,8.0,0.0
2021-05-15,Southampton,Che Adams,1,cheadams_southampton,9.0,0.0
2021-05-16,Aston Villa,Anwar El Ghazi,1,anwarelghazi_astonvilla,9.0,3.0
2021-05-16,Crystal Palace,Christian Benteke,1,christianbenteke_crystalpalace,9.0,0.0
2021-05-16,Tottenham,Harry Kane,1,harrykane_tottenham,22.0,4.0
2021-05-16,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,22.0,6.0
2021-05-16,Crystal Palace,Wilfried Zaha,1,wilfriedzaha_crystalpalace,11.0,2.0
2021-05-18,Manchester Utd,Edinson Cavani,1,edinsoncavani_manchesterutd,10.0,0.0
2021-05-18,Manchester City,Ilkay Gundogan,1,ilkaygundogan_manchestercity,13.0,1.0
2021-05-18,Leicester City,Kelechi Iheanacho,1,kelechiiheanacho_leicestercity,12.0,0.0
2021-05-18,Leeds United,Patrick Bamford,1,patrickbamford_leedsunited,16.0,1.0
2021-05-18,Manchester City,Phil Foden,1,philfoden_manchestercity,8.0,0.0
2021-05-19,Crystal Palace,Christian Benteke,1,christianbenteke_crystalpalace,10.0,0.0
2021-05-19,West Brom,Matheus Pereira,1,matheuspereira_westbrom,11.0,4.0
2021-05-19,West Ham,Michail Antonio,1,michailantonio_westham,10.0,0.0
2021-05-19,Arsenal,Nicolas Pepe,2,nicolaspepe_arsenal,8.0,1.0
2021-05-19,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,14.0,1.0
2021-05-19,Liverpool,Roberto Firmino,1,robertofirmino_liverpool,9.0,0.0
2021-05-19,West Ham,Tomas Soucek,1,tomassoucek_westham,10.0,0.0
2021-05-23,Aston Villa,Anwar El Ghazi,1,anwarelghazi_astonvilla,10.0,4.0
2021-05-23,Manchester City,Gabriel Jesus,1,gabrieljesus_manchestercity,9.0,0.0
2021-05-23,Tottenham,Gareth Bale,2,garethbale_tottenham,11.0,0.0
2021-05-23,Tottenham,Harry Kane,1,harrykane_tottenham,23.0,4.0
2021-05-23,Leicester City,Jamie Vardy,2,jamievardy_leicestercity,15.0,8.0
2021-05-23,Arsenal,Nicolas Pepe,2,nicolaspepe_arsenal,10.0,1.0
2021-05-23,Leeds United,Patrick Bamford,1,patrickbamford_leedsunited,17.0,2.0
2021-05-23,Manchester City,Phil Foden,1,philfoden_manchestercity,9.0,0.0
2021-05-23,Liverpool,Sadio Mane,2,sadiomane_liverpool,11.0,0.0
