Date,Team,rank,position,CumPts
2019-12-14,Brighton,13.0,13,19.0
2019-12-15,Brighton,13.0,13,19.0
2019-12-16,Brighton,13.0,13,20.0
2019-12-21,Brighton,13.0,13,20.0
2019-12-22,Brighton,13.0,13,20.0
2019-12-26,Brighton,15.0,15,20.0
2019-12-27,Brighton,15.0,15,20.0
2019-12-28,Brighton,14.0,14,23.0
2019-12-29,Brighton,14.0,14,23.0
2020-01-01,Brighton,14.0,14,24.0
2020-01-02,Brighton,14.0,14,24.0
2020-01-10,Brighton,14.0,14,24.0
2020-01-11,Brighton,14.0,14,24.0
2020-01-12,Brighton,14.0,14,24.0
2020-01-18,Brighton,14.0,14,25.0
2020-01-19,Brighton,15.0,15,25.0
2020-01-21,Brighton,15.0,15,25.0
2020-01-22,Brighton,15.0,15,25.0
2020-01-23,Brighton,15.0,15,25.0
2020-01-29,Brighton,15.0,15,25.0
2020-02-01,Brighton,15.0,15,26.0
2020-02-02,Brighton,15.0,15,26.0
2020-02-08,Brighton,15.0,15,27.0
2020-02-09,Brighton,15.0,15,27.0
2020-02-14,Brighton,15.0,15,27.0
2020-02-15,Brighton,15.0,15,27.0
2020-02-16,Brighton,15.0,15,27.0
2020-02-17,Brighton,15.0,15,27.0
2020-02-19,Brighton,15.0,15,27.0
2020-02-22,Brighton,15.0,15,28.0
2020-02-23,Brighton,15.0,15,28.0
2020-02-24,Brighton,15.0,15,28.0
2020-02-28,Brighton,15.0,15,28.0
2020-02-29,Brighton,15.0,15,28.0
2020-03-01,Brighton,15.0,15,28.0
2020-03-07,Brighton,15.0,15,29.0
2020-03-08,Brighton,15.0,15,29.0
2020-03-09,Brighton,15.0,15,29.0
2020-06-17,Brighton,15.0,15,29.0
2020-06-19,Brighton,15.0,15,29.0
2020-06-20,Brighton,15.0,15,32.0
2020-06-21,Brighton,15.0,15,32.0
2020-06-22,Brighton,15.0,15,32.0
2020-06-23,Brighton,15.0,15,33.0
2020-06-24,Brighton,15.0,15,33.0
2020-06-25,Brighton,15.0,15,33.0
2020-06-27,Brighton,15.0,15,33.0
2020-06-28,Brighton,15.0,15,33.0
2020-06-29,Brighton,15.0,15,33.0
2020-06-30,Brighton,15.0,15,33.0
2020-07-01,Brighton,15.0,15,33.0
2020-07-02,Brighton,15.0,15,33.0
2020-07-04,Brighton,15.0,15,36.0
2020-07-05,Brighton,15.0,15,36.0
2020-07-06,Brighton,15.0,15,36.0
2020-07-07,Brighton,15.0,15,36.0
2020-07-08,Brighton,15.0,15,36.0
2020-07-09,Brighton,15.0,15,36.0
2020-07-11,Brighton,15.0,15,36.0
2020-07-12,Brighton,15.0,15,36.0
2020-07-13,Brighton,15.0,15,36.0
2020-07-14,Brighton,15.0,15,36.0
2020-07-15,Brighton,15.0,15,36.0
2020-07-16,Brighton,15.0,15,37.0
2020-07-17,Brighton,16.0,16,37.0
2020-07-18,Brighton,16.0,16,37.0
2020-07-19,Brighton,16.0,16,37.0
2020-07-20,Brighton,15.0,15,38.0
2020-07-21,Brighton,15.0,15,38.0
2020-07-22,Brighton,16.0,16,38.0
2020-07-26,Brighton,15.0,15,41.0
2019-08-09,Crystal Palace,2.0,8,0.0
2019-08-10,Crystal Palace,8.0,8,1.0
2019-08-11,Crystal Palace,10.0,10,1.0
2019-08-17,Crystal Palace,12.0,12,1.0
2019-08-18,Crystal Palace,14.0,14,1.0
2019-08-19,Crystal Palace,14.0,14,1.0
2019-08-23,Crystal Palace,15.0,15,1.0
2019-08-24,Crystal Palace,10.0,10,4.0
2019-08-25,Crystal Palace,10.0,10,4.0
2019-08-31,Crystal Palace,4.0,4,7.0
2019-09-01,Crystal Palace,4.0,4,7.0
2019-09-14,Crystal Palace,11.0,11,7.0
2019-09-15,Crystal Palace,12.0,12,7.0
2019-09-16,Crystal Palace,12.0,12,7.0
2019-09-20,Crystal Palace,12.0,12,7.0
2019-09-21,Crystal Palace,13.0,13,7.0
2019-09-22,Crystal Palace,12.0,12,8.0
2019-09-28,Crystal Palace,9.0,9,11.0
2019-09-29,Crystal Palace,9.0,9,11.0
2019-09-30,Crystal Palace,9.0,9,11.0
2019-10-05,Crystal Palace,4.0,4,14.0
2019-10-06,Crystal Palace,6.0,6,14.0
2019-10-19,Crystal Palace,6.0,6,14.0
2019-10-20,Crystal Palace,6.0,6,14.0
2019-10-21,Crystal Palace,6.0,6,14.0
2019-10-25,Crystal Palace,6.0,6,14.0
2019-10-26,Crystal Palace,6.0,6,14.0
2019-10-27,Crystal Palace,6.0,6,15.0
2019-11-02,Crystal Palace,9.0,9,15.0
2019-11-03,Crystal Palace,9.0,9,15.0
2019-11-08,Crystal Palace,9.0,9,15.0
2019-11-09,Crystal Palace,10.0,10,15.0
2019-11-10,Crystal Palace,12.0,12,15.0
2019-11-23,Crystal Palace,13.0,13,15.0
2019-11-24,Crystal Palace,13.0,13,15.0
2019-11-25,Crystal Palace,13.0,13,15.0
2019-11-30,Crystal Palace,10.0,10,18.0
2019-12-01,Crystal Palace,11.0,11,18.0
2019-12-03,Crystal Palace,5.0,5,21.0
2019-12-04,Crystal Palace,7.0,7,21.0
2019-12-05,Crystal Palace,7.0,7,21.0
2019-12-07,Crystal Palace,8.0,8,22.0
2019-12-08,Crystal Palace,9.0,9,22.0
2019-12-09,Crystal Palace,10.0,10,22.0
2019-12-14,Crystal Palace,10.0,10,22.0
2019-12-15,Crystal Palace,10.0,10,22.0
2019-12-16,Crystal Palace,9.0,9,23.0
2019-12-21,Crystal Palace,12.0,12,23.0
2019-12-22,Crystal Palace,12.0,12,23.0
2019-12-26,Crystal Palace,9.0,9,26.0
2019-12-27,Crystal Palace,9.0,9,26.0
2019-12-28,Crystal Palace,9.0,9,27.0
2019-12-29,Crystal Palace,9.0,9,27.0
2020-01-01,Crystal Palace,9.0,9,28.0
2020-01-02,Crystal Palace,9.0,9,28.0
2020-01-10,Crystal Palace,9.0,9,28.0
2020-01-11,Crystal Palace,9.0,9,29.0
2020-01-12,Crystal Palace,9.0,9,29.0
2020-01-18,Crystal Palace,9.0,9,30.0
2020-01-19,Crystal Palace,9.0,9,30.0
2020-01-21,Crystal Palace,11.0,11,30.0
2020-01-22,Crystal Palace,11.0,11,30.0
2020-01-23,Crystal Palace,11.0,11,30.0
2020-01-29,Crystal Palace,11.0,11,30.0
2020-02-01,Crystal Palace,13.0,13,30.0
2020-02-02,Crystal Palace,14.0,14,30.0
2020-02-08,Crystal Palace,14.0,14,30.0
2020-02-09,Crystal Palace,14.0,14,30.0
2020-02-14,Crystal Palace,14.0,14,30.0
2020-02-15,Crystal Palace,14.0,14,30.0
2020-02-16,Crystal Palace,14.0,14,30.0
2020-02-17,Crystal Palace,14.0,14,30.0
2020-02-19,Crystal Palace,14.0,14,30.0
2020-02-22,Crystal Palace,13.0,13,33.0
2020-02-23,Crystal Palace,13.0,13,33.0
2020-02-24,Crystal Palace,13.0,13,33.0
2020-02-28,Crystal Palace,13.0,13,33.0
2020-02-29,Crystal Palace,12.0,12,36.0
2020-03-01,Crystal Palace,12.0,12,36.0
2020-03-07,Crystal Palace,11.0,11,39.0
2020-03-08,Crystal Palace,11.0,11,39.0
2020-03-09,Crystal Palace,11.0,11,39.0
2020-06-17,Crystal Palace,11.0,11,39.0
2020-06-19,Crystal Palace,11.0,11,39.0
2020-06-20,Crystal Palace,9.0,9,42.0
2020-06-21,Crystal Palace,9.0,9,42.0
2020-06-22,Crystal Palace,9.0,9,42.0
2020-06-23,Crystal Palace,9.0,9,42.0
2020-06-24,Crystal Palace,9.0,9,42.0
2020-06-25,Crystal Palace,10.0,10,42.0
2020-06-27,Crystal Palace,10.0,10,42.0
2020-06-28,Crystal Palace,10.0,10,42.0
2020-06-29,Crystal Palace,11.0,11,42.0
2020-06-30,Crystal Palace,11.0,11,42.0
2020-07-01,Crystal Palace,12.0,12,42.0
2020-07-02,Crystal Palace,12.0,12,42.0
2020-07-04,Crystal Palace,13.0,13,42.0
2020-07-05,Crystal Palace,14.0,14,42.0
2020-07-06,Crystal Palace,14.0,14,42.0
2020-07-07,Crystal Palace,14.0,14,42.0
2020-07-08,Crystal Palace,14.0,14,42.0
2020-07-09,Crystal Palace,14.0,14,42.0
2020-07-11,Crystal Palace,14.0,14,42.0
2020-07-12,Crystal Palace,14.0,14,42.0
2020-07-13,Crystal Palace,14.0,14,42.0
2020-07-14,Crystal Palace,14.0,14,42.0
2020-07-15,Crystal Palace,14.0,14,42.0
2020-07-16,Crystal Palace,14.0,14,42.0
2020-07-17,Crystal Palace,14.0,14,42.0
2020-07-18,Crystal Palace,14.0,14,42.0
2020-07-19,Crystal Palace,14.0,14,42.0
2020-07-20,Crystal Palace,14.0,14,42.0
2020-07-21,Crystal Palace,14.0,14,42.0
2020-07-22,Crystal Palace,14.0,14,42.0
2020-07-26,Crystal Palace,14.0,14,43.0
2019-08-09,Newcastle,2.0,13,0.0
2019-08-10,Newcastle,10.0,14,0.0
2019-08-11,Newcastle,14.0,14,0.0
2019-08-17,Newcastle,17.0,17,0.0
2019-08-18,Newcastle,18.0,18,0.0
2019-08-19,Newcastle,18.0,18,0.0
2019-08-23,Newcastle,18.0,18,0.0
2019-08-24,Newcastle,19.0,19,0.0
2019-08-25,Newcastle,19.0,19,3.0
2019-08-31,Newcastle,14.0,14,4.0
2019-09-01,Newcastle,14.0,14,4.0
2019-09-14,Newcastle,17.0,17,4.0
2019-09-15,Newcastle,17.0,17,4.0
2019-09-16,Newcastle,18.0,18,4.0
2019-09-20,Newcastle,18.0,18,4.0
2019-09-21,Newcastle,17.0,17,5.0
2019-09-22,Newcastle,17.0,17,5.0
2019-09-28,Newcastle,19.0,19,5.0
2019-09-29,Newcastle,19.0,19,5.0
2019-09-30,Newcastle,19.0,19,5.0
2019-10-05,Newcastle,19.0,19,5.0
2019-10-06,Newcastle,16.0,16,8.0
2019-10-19,Newcastle,18.0,18,8.0
2019-10-20,Newcastle,18.0,18,8.0
2019-10-21,Newcastle,18.0,18,8.0
2019-10-25,Newcastle,17.0,17,8.0
2019-10-26,Newcastle,17.0,17,8.0
2019-10-27,Newcastle,17.0,17,9.0
2019-11-02,Newcastle,15.0,15,12.0
2019-11-03,Newcastle,15.0,15,12.0
2019-11-08,Newcastle,15.0,15,12.0
2019-11-09,Newcastle,11.0,11,15.0
2019-11-10,Newcastle,13.0,13,15.0
2019-11-23,Newcastle,13.0,14,15.0
2019-11-24,Newcastle,13.0,14,15.0
2019-11-25,Newcastle,14.0,14,15.0
2019-11-30,Newcastle,14.0,14,16.0
2019-12-01,Newcastle,14.0,14,16.0
2019-12-03,Newcastle,14.0,14,16.0
2019-12-04,Newcastle,14.0,14,16.0
2019-12-05,Newcastle,11.0,11,19.0
2019-12-07,Newcastle,11.0,11,19.0
2019-12-08,Newcastle,10.0,10,22.0
2019-12-09,Newcastle,11.0,11,22.0
2019-12-14,Newcastle,11.0,11,22.0
2019-12-15,Newcastle,11.0,11,22.0
2019-12-16,Newcastle,11.0,11,22.0
2019-12-21,Newcastle,9.0,9,25.0
2019-12-22,Newcastle,9.0,9,25.0
2019-12-26,Newcastle,10.0,10,25.0
2019-12-27,Newcastle,10.0,10,25.0
2019-12-28,Newcastle,11.0,11,25.0
2019-12-29,Newcastle,11.0,11,25.0
2020-01-01,Newcastle,13.0,13,25.0
2020-01-02,Newcastle,13.0,13,25.0
2020-01-10,Newcastle,13.0,13,25.0
2020-01-11,Newcastle,13.0,13,26.0
2020-01-12,Newcastle,13.0,13,26.0
2020-01-18,Newcastle,12.0,12,29.0
2020-01-19,Newcastle,12.0,12,29.0
2020-01-21,Newcastle,13.0,13,30.0
2020-01-22,Newcastle,14.0,14,30.0
2020-01-23,Newcastle,14.0,14,30.0
2020-01-29,Newcastle,14.0,14,30.0
2020-02-01,Newcastle,10.0,10,31.0
2020-02-02,Newcastle,12.0,12,31.0
2020-02-08,Newcastle,12.0,12,31.0
2020-02-09,Newcastle,12.0,12,31.0
2020-02-14,Newcastle,12.0,12,31.0
2020-02-15,Newcastle,12.0,12,31.0
2020-02-16,Newcastle,13.0,13,31.0
2020-02-17,Newcastle,13.0,13,31.0
2020-02-19,Newcastle,13.0,13,31.0
2020-02-22,Newcastle,14.0,14,31.0
2020-02-23,Newcastle,14.0,14,31.0
2020-02-24,Newcastle,14.0,14,31.0
2020-02-28,Newcastle,14.0,14,31.0
2020-02-29,Newcastle,14.0,14,32.0
2020-03-01,Newcastle,14.0,14,32.0
2020-03-07,Newcastle,13.0,13,35.0
2020-03-08,Newcastle,13.0,13,35.0
2020-03-09,Newcastle,13.0,13,35.0
2020-06-17,Newcastle,13.0,13,35.0
2020-06-19,Newcastle,14.0,14,35.0
2020-06-20,Newcastle,14.0,14,35.0
2020-06-21,Newcastle,13.0,13,38.0
2020-06-22,Newcastle,13.0,13,38.0
2020-06-23,Newcastle,13.0,13,38.0
2020-06-24,Newcastle,13.0,13,39.0
2020-06-25,Newcastle,13.0,13,39.0
2020-06-27,Newcastle,13.0,13,39.0
2020-06-28,Newcastle,14.0,14,39.0
2020-06-29,Newcastle,14.0,14,39.0
2020-06-30,Newcastle,14.0,14,39.0
2020-07-01,Newcastle,13.0,13,42.0
2020-07-02,Newcastle,13.0,13,42.0
2020-07-04,Newcastle,12.0,12,42.0
2020-07-05,Newcastle,12.0,12,43.0
2020-07-06,Newcastle,12.0,12,43.0
2020-07-07,Newcastle,12.0,12,43.0
2020-07-08,Newcastle,13.0,13,43.0
2020-07-09,Newcastle,13.0,13,43.0
2020-07-11,Newcastle,13.0,13,43.0
2020-07-12,Newcastle,13.0,13,43.0
2020-07-13,Newcastle,13.0,13,43.0
2020-07-14,Newcastle,13.0,13,43.0
2020-07-15,Newcastle,13.0,13,43.0
2020-07-16,Newcastle,13.0,13,43.0
2020-07-17,Newcastle,13.0,13,43.0
2020-07-18,Newcastle,13.0,13,43.0
2020-07-19,Newcastle,13.0,13,43.0
2020-07-20,Newcastle,13.0,13,44.0
2020-07-21,Newcastle,13.0,13,44.0
2020-07-22,Newcastle,13.0,13,44.0
2020-07-26,Newcastle,13.0,13,44.0
2019-08-09,Everton,2.0,9,0.0
2019-08-10,Everton,8.0,9,1.0
2019-08-11,Everton,10.0,11,1.0
2019-08-17,Everton,7.0,7,4.0
2019-08-18,Everton,8.0,8,4.0
2019-08-19,Everton,9.0,9,4.0
2019-08-23,Everton,9.0,9,4.0
2019-08-24,Everton,11.0,11,4.0
2019-08-25,Everton,12.0,12,4.0
2019-08-31,Everton,12.0,12,4.0
2019-09-01,Everton,6.0,6,7.0
2019-09-14,Everton,8.0,8,7.0
2019-09-15,Everton,11.0,11,7.0
2019-09-16,Everton,11.0,11,7.0
2019-09-20,Everton,10.0,10,7.0
2019-09-21,Everton,14.0,14,7.0
2019-09-22,Everton,14.0,14,7.0
2019-09-28,Everton,15.0,15,7.0
2019-09-29,Everton,15.0,15,7.0
2019-09-30,Everton,15.0,15,7.0
2019-10-05,Everton,17.0,17,7.0
2019-10-06,Everton,18.0,18,7.0
2019-10-19,Everton,13.0,13,10.0
2019-10-20,Everton,14.0,14,10.0
2019-10-21,Everton,15.0,15,10.0
2019-10-25,Everton,15.0,15,10.0
2019-10-26,Everton,16.0,16,10.0
2019-10-27,Everton,16.0,16,10.0
2019-11-02,Everton,17.0,17,10.0
2019-11-03,Everton,17.0,17,11.0
2019-11-08,Everton,17.0,17,11.0
2019-11-09,Everton,13.0,13,14.0
2019-11-10,Everton,15.0,15,14.0
2019-11-23,Everton,15.0,15,14.0
2019-11-24,Everton,15.0,15,14.0
2019-11-25,Everton,16.0,16,14.0
2019-11-30,Everton,17.0,17,14.0
2019-12-01,Everton,17.0,17,14.0
2019-12-03,Everton,17.0,17,14.0
2019-12-04,Everton,18.0,18,14.0
2019-12-05,Everton,18.0,18,14.0
2019-12-07,Everton,14.0,14,17.0
2019-12-08,Everton,14.0,14,17.0
2019-12-09,Everton,14.0,14,17.0
2019-12-14,Everton,16.0,16,17.0
2019-12-15,Everton,16.0,16,18.0
2019-12-16,Everton,16.0,16,18.0
2019-12-21,Everton,15.0,15,19.0
2019-12-22,Everton,15.0,15,19.0
2019-12-26,Everton,13.0,13,22.0
2019-12-27,Everton,13.0,13,22.0
2019-12-28,Everton,10.0,10,25.0
2019-12-29,Everton,10.0,10,25.0
2020-01-01,Everton,11.0,11,25.0
2020-01-02,Everton,11.0,11,25.0
2020-01-10,Everton,11.0,11,25.0
2020-01-11,Everton,11.0,11,28.0
2020-01-12,Everton,11.0,11,28.0
2020-01-18,Everton,11.0,11,29.0
2020-01-19,Everton,11.0,11,29.0
2020-01-21,Everton,12.0,12,30.0
2020-01-22,Everton,12.0,12,30.0
2020-01-23,Everton,12.0,12,30.0
2020-01-29,Everton,12.0,12,30.0
2020-02-01,Everton,9.0,9,33.0
2020-02-02,Everton,9.0,9,33.0
2020-02-08,Everton,7.0,7,36.0
2020-02-09,Everton,7.0,7,36.0
2020-02-14,Everton,8.0,8,36.0
2020-02-15,Everton,8.0,8,36.0
2020-02-16,Everton,8.0,8,36.0
2020-02-17,Everton,9.0,9,36.0
2020-02-19,Everton,9.0,9,36.0
2020-02-22,Everton,10.0,10,36.0
2020-02-23,Everton,11.0,11,36.0
2020-02-24,Everton,11.0,11,36.0
2020-02-28,Everton,11.0,11,36.0
2020-02-29,Everton,11.0,11,36.0
2020-03-01,Everton,11.0,11,37.0
2020-03-07,Everton,12.0,12,37.0
2020-03-08,Everton,12.0,12,37.0
2020-03-09,Everton,12.0,12,37.0
2020-06-17,Everton,12.0,12,37.0
2020-06-19,Everton,12.0,12,37.0
2020-06-20,Everton,12.0,12,37.0
2020-06-21,Everton,12.0,12,38.0
2020-06-22,Everton,12.0,12,38.0
2020-06-23,Everton,12.0,12,38.0
2020-06-24,Everton,10.0,10,41.0
2020-06-25,Everton,12.0,12,41.0
2020-06-27,Everton,12.0,12,41.0
2020-06-28,Everton,12.0,12,41.0
2020-06-29,Everton,12.0,12,41.0
2020-06-30,Everton,12.0,12,41.0
2020-07-01,Everton,11.0,11,44.0
2020-07-02,Everton,11.0,11,44.0
2020-07-04,Everton,11.0,11,44.0
2020-07-05,Everton,11.0,11,44.0
2020-07-06,Everton,11.0,11,44.0
2020-07-07,Everton,11.0,11,44.0
2020-07-08,Everton,11.0,11,44.0
2020-07-09,Everton,11.0,11,45.0
2020-07-11,Everton,11.0,11,45.0
2020-07-12,Everton,11.0,11,45.0
2020-07-13,Everton,11.0,11,45.0
2020-07-14,Everton,11.0,11,45.0
2020-07-15,Everton,11.0,11,45.0
2020-07-16,Everton,11.0,11,46.0
2020-07-17,Everton,11.0,11,46.0
2020-07-18,Everton,11.0,11,46.0
2020-07-19,Everton,12.0,12,46.0
2020-07-20,Everton,11.0,11,49.0
2020-07-21,Everton,11.0,11,49.0
2020-07-22,Everton,11.0,11,49.0
2020-07-26,Everton,12.0,12,49.0
2019-08-09,Southampton,2.0,15,0.0
2019-08-10,Southampton,18.0,18,0.0
2019-08-11,Southampton,17.0,17,0.0
2019-08-17,Southampton,18.0,18,0.0
2019-08-18,Southampton,19.0,19,0.0
2019-08-19,Southampton,19.0,19,0.0
2019-08-23,Southampton,19.0,19,0.0
2019-08-24,Southampton,17.0,17,3.0
2019-08-25,Southampton,18.0,18,3.0
2019-08-31,Southampton,13.0,13,4.0
2019-09-01,Southampton,13.0,13,4.0
2019-09-14,Southampton,10.0,10,7.0
2019-09-15,Southampton,10.0,10,7.0
2019-09-16,Southampton,10.0,10,7.0
2019-09-20,Southampton,11.0,11,7.0
2019-09-21,Southampton,12.0,12,7.0
2019-09-22,Southampton,13.0,13,7.0
2019-09-28,Southampton,14.0,14,7.0
2019-09-29,Southampton,14.0,14,7.0
2019-09-30,Southampton,14.0,14,7.0
2019-10-05,Southampton,16.0,16,7.0
2019-10-06,Southampton,17.0,17,7.0
2019-10-19,Southampton,17.0,17,8.0
2019-10-20,Southampton,17.0,17,8.0
2019-10-21,Southampton,17.0,17,8.0
2019-10-25,Southampton,18.0,18,8.0
2019-10-26,Southampton,18.0,18,8.0
2019-10-27,Southampton,18.0,18,8.0
2019-11-02,Southampton,18.0,18,8.0
2019-11-03,Southampton,18.0,18,8.0
2019-11-08,Southampton,19.0,19,8.0
2019-11-09,Southampton,19.0,19,8.0
2019-11-10,Southampton,19.0,19,8.0
2019-11-23,Southampton,19.0,19,9.0
2019-11-24,Southampton,19.0,19,9.0
2019-11-25,Southampton,19.0,19,9.0
2019-11-30,Southampton,18.0,18,12.0
2019-12-01,Southampton,18.0,18,12.0
2019-12-03,Southampton,18.0,18,12.0
2019-12-04,Southampton,17.0,17,15.0
2019-12-05,Southampton,17.0,17,15.0
2019-12-07,Southampton,18.0,18,15.0
2019-12-08,Southampton,18.0,18,15.0
2019-12-09,Southampton,18.0,18,15.0
2019-12-14,Southampton,18.0,18,15.0
2019-12-15,Southampton,18.0,18,15.0
2019-12-16,Southampton,18.0,18,15.0
2019-12-21,Southampton,17.0,17,18.0
2019-12-22,Southampton,17.0,17,18.0
2019-12-26,Southampton,14.0,14,21.0
2019-12-27,Southampton,14.0,14,21.0
2019-12-28,Southampton,15.0,15,22.0
2019-12-29,Southampton,15.0,15,22.0
2020-01-01,Southampton,12.0,12,25.0
2020-01-02,Southampton,12.0,12,25.0
2020-01-10,Southampton,12.0,12,25.0
2020-01-11,Southampton,12.0,12,28.0
2020-01-12,Southampton,12.0,12,28.0
2020-01-18,Southampton,13.0,13,28.0
2020-01-19,Southampton,13.0,13,28.0
2020-01-21,Southampton,9.0,9,31.0
2020-01-22,Southampton,9.0,9,31.0
2020-01-23,Southampton,9.0,9,31.0
2020-01-29,Southampton,9.0,9,31.0
2020-02-01,Southampton,11.0,11,31.0
2020-02-02,Southampton,13.0,13,31.0
2020-02-08,Southampton,13.0,13,31.0
2020-02-09,Southampton,13.0,13,31.0
2020-02-14,Southampton,13.0,13,31.0
2020-02-15,Southampton,13.0,13,31.0
2020-02-16,Southampton,12.0,12,31.0
2020-02-17,Southampton,12.0,12,31.0
2020-02-19,Southampton,12.0,12,31.0
2020-02-22,Southampton,12.0,12,34.0
2020-02-23,Southampton,12.0,12,34.0
2020-02-24,Southampton,12.0,12,34.0
2020-02-28,Southampton,12.0,12,34.0
2020-02-29,Southampton,13.0,13,34.0
2020-03-01,Southampton,13.0,13,34.0
2020-03-07,Southampton,14.0,14,34.0
2020-03-08,Southampton,14.0,14,34.0
2020-03-09,Southampton,14.0,14,34.0
2020-06-17,Southampton,14.0,14,34.0
2020-06-19,Southampton,13.0,13,37.0
2020-06-20,Southampton,13.0,13,37.0
2020-06-21,Southampton,14.0,14,37.0
2020-06-22,Southampton,14.0,14,37.0
2020-06-23,Southampton,14.0,14,37.0
2020-06-24,Southampton,14.0,14,37.0
2020-06-25,Southampton,14.0,14,37.0
2020-06-27,Southampton,14.0,14,37.0
2020-06-28,Southampton,13.0,13,40.0
2020-06-29,Southampton,13.0,13,40.0
2020-06-30,Southampton,13.0,13,40.0
2020-07-01,Southampton,14.0,14,40.0
2020-07-02,Southampton,14.0,14,40.0
2020-07-04,Southampton,14.0,14,40.0
2020-07-05,Southampton,13.0,13,43.0
2020-07-06,Southampton,13.0,13,43.0
2020-07-07,Southampton,13.0,13,43.0
2020-07-08,Southampton,12.0,12,43.0
2020-07-09,Southampton,12.0,12,44.0
2020-07-11,Southampton,12.0,12,44.0
2020-07-12,Southampton,12.0,12,44.0
2020-07-13,Southampton,12.0,12,45.0
2020-07-14,Southampton,12.0,12,45.0
2020-07-15,Southampton,12.0,12,45.0
2020-07-16,Southampton,12.0,12,46.0
2020-07-17,Southampton,12.0,12,46.0
2020-07-18,Southampton,12.0,12,46.0
2020-07-19,Southampton,11.0,11,49.0
2020-07-20,Southampton,12.0,12,49.0
2020-07-21,Southampton,12.0,12,49.0
2020-07-22,Southampton,12.0,12,49.0
2020-07-26,Southampton,11.0,11,52.0
2019-08-09,Burnley,2.0,6,0.0
2019-08-10,Burnley,3.0,4,3.0
2019-08-11,Burnley,4.0,5,3.0
2019-08-17,Burnley,9.0,9,3.0
2019-08-18,Burnley,10.0,10,3.0
2019-08-19,Burnley,10.0,10,3.0
2019-08-23,Burnley,10.0,10,3.0
2019-08-24,Burnley,14.0,14,3.0
2019-08-25,Burnley,6.0,6,4.0
2019-08-31,Burnley,11.0,11,4.0
2019-09-01,Burnley,12.0,12,4.0
2019-09-14,Burnley,13.0,13,5.0
2019-09-15,Burnley,14.0,14,5.0
2019-09-16,Burnley,14.0,14,5.0
2019-09-20,Burnley,14.0,14,5.0
2019-09-21,Burnley,7.0,7,8.0
2019-09-22,Burnley,9.0,9,8.0
2019-09-28,Burnley,10.0,10,9.0
2019-09-29,Burnley,10.0,10,9.0
2019-09-30,Burnley,11.0,11,9.0
2019-10-05,Burnley,5.0,5,12.0
2019-10-06,Burnley,7.0,7,12.0
2019-10-19,Burnley,8.0,8,12.0
2019-10-20,Burnley,8.0,8,12.0
2019-10-21,Burnley,8.0,8,12.0
2019-10-25,Burnley,8.0,8,12.0
2019-10-26,Burnley,11.0,11,12.0
2019-10-27,Burnley,13.0,13,12.0
2019-11-02,Burnley,14.0,14,12.0
2019-11-03,Burnley,14.0,14,12.0
2019-11-08,Burnley,14.0,14,12.0
2019-11-09,Burnley,9.0,9,15.0
2019-11-10,Burnley,10.0,10,15.0
2019-11-23,Burnley,6.0,6,18.0
2019-11-24,Burnley,7.0,7,18.0
2019-11-25,Burnley,7.0,7,18.0
2019-11-30,Burnley,8.0,8,18.0
2019-12-01,Burnley,10.0,10,18.0
2019-12-03,Burnley,11.0,11,18.0
2019-12-04,Burnley,11.0,11,18.0
2019-12-05,Burnley,12.0,12,18.0
2019-12-07,Burnley,13.0,13,18.0
2019-12-08,Burnley,13.0,13,18.0
2019-12-09,Burnley,13.0,13,18.0
2019-12-14,Burnley,12.0,12,21.0
2019-12-15,Burnley,12.0,12,21.0
2019-12-16,Burnley,12.0,12,21.0
2019-12-21,Burnley,10.0,10,24.0
2019-12-22,Burnley,10.0,10,24.0
2019-12-26,Burnley,12.0,12,24.0
2019-12-27,Burnley,12.0,12,24.0
2019-12-28,Burnley,13.0,13,24.0
2019-12-29,Burnley,13.0,13,24.0
2020-01-01,Burnley,15.0,15,24.0
2020-01-02,Burnley,15.0,15,24.0
2020-01-10,Burnley,15.0,15,24.0
2020-01-11,Burnley,15.0,15,24.0
2020-01-12,Burnley,15.0,15,24.0
2020-01-18,Burnley,15.0,15,24.0
2020-01-19,Burnley,14.0,14,27.0
2020-01-21,Burnley,14.0,14,27.0
2020-01-22,Burnley,13.0,13,30.0
2020-01-23,Burnley,13.0,13,30.0
2020-01-29,Burnley,13.0,13,30.0
2020-02-01,Burnley,14.0,14,30.0
2020-02-02,Burnley,11.0,11,31.0
2020-02-08,Burnley,11.0,11,31.0
2020-02-09,Burnley,11.0,11,31.0
2020-02-14,Burnley,11.0,11,31.0
2020-02-15,Burnley,10.0,10,34.0
2020-02-16,Burnley,11.0,11,34.0
2020-02-17,Burnley,11.0,11,34.0
2020-02-19,Burnley,11.0,11,34.0
2020-02-22,Burnley,8.0,8,37.0
2020-02-23,Burnley,10.0,10,37.0
2020-02-24,Burnley,10.0,10,37.0
2020-02-28,Burnley,10.0,10,37.0
2020-02-29,Burnley,9.0,9,38.0
2020-03-01,Burnley,9.0,9,38.0
2020-03-07,Burnley,10.0,10,39.0
2020-03-08,Burnley,10.0,10,39.0
2020-03-09,Burnley,10.0,10,39.0
2020-06-17,Burnley,10.0,10,39.0
2020-06-19,Burnley,10.0,10,39.0
2020-06-20,Burnley,11.0,11,39.0
2020-06-21,Burnley,11.0,11,39.0
2020-06-22,Burnley,11.0,11,39.0
2020-06-23,Burnley,11.0,11,39.0
